period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
2,06:55,13:05,left,faceoff,363,2,REG,-69.0,22.0,O,,,12.0,15.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1615,CGY,0.0,8480008.0,8477989.0,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8477507.0,8477496.0,8480084.0,8480008.0,8478233.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Nikita Zadorov,Elias Lindholm,Nick DeSimone,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,69.0,-22.0
2,06:55,13:05,left,stoppage,361,2,REG,,,,,,12.0,15.0,icing,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1615,,,,,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8477507.0,8477496.0,8480084.0,8480008.0,8478233.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Nikita Zadorov,Elias Lindholm,Nick DeSimone,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,07:15,12:45,left,shot-on-goal,368,2,REG,-46.0,-16.0,O,wrist,8478470.0,13.0,15.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1635,CGY,0.0,8477507.0,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8477507.0,8477496.0,8480084.0,8480008.0,8478233.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Nikita Zadorov,Elias Lindholm,Nick DeSimone,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,46.0,16.0
2,07:17,12:43,left,stoppage,369,2,REG,,,,,,13.0,15.0,goalie-stopped-after-sog,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1637,,,,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8478397.0,8477496.0,8477346.0,8480008.0,8478233.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Rasmus Andersson,Elias Lindholm,MacKenzie Weegar,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,07:17,12:43,left,faceoff,371,2,REG,-69.0,-22.0,O,,,13.0,15.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1637,CGY,0.0,8480008.0,8480018.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8478397.0,8477496.0,8477346.0,8480008.0,8478233.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Rasmus Andersson,Elias Lindholm,MacKenzie Weegar,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,69.0,22.0
2,07:20,12:40,left,stoppage,372,2,REG,,,,,,13.0,15.0,referee-or-linesman,player-injury,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1640,,,,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8480192.0,,8478397.0,8477496.0,8477346.0,8480008.0,8478233.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Johnathan Kovacevic,,Rasmus Andersson,Elias Lindholm,MacKenzie Weegar,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,07:20,12:40,left,faceoff,374,2,REG,-69.0,-22.0,O,,,13.0,15.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1640,CGY,0.0,8477496.0,8481618.0,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8480192.0,,8478397.0,8477496.0,8477346.0,8480008.0,8478233.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Johnathan Kovacevic,,Rasmus Andersson,Elias Lindholm,MacKenzie Weegar,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,69.0,22.0
2,07:36,12:24,left,takeaway,375,2,REG,81.0,39.0,O,,,13.0,15.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1656,MTL,1.0,8480018.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8480192.0,,8478397.0,8477496.0,8477346.0,8480008.0,8478233.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Johnathan Kovacevic,,Rasmus Andersson,Elias Lindholm,MacKenzie Weegar,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,81.0,39.0
2,07:45,12:15,left,missed-shot,376,2,REG,75.0,-21.0,O,wrist,8474593.0,13.0,15.0,above-crossbar,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1665,MTL,1.0,8476981.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8480192.0,,8478397.0,8477496.0,8477346.0,8480008.0,8478233.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Johnathan Kovacevic,,Rasmus Andersson,Elias Lindholm,MacKenzie Weegar,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,75.0,-21.0
2,07:50,12:10,left,blocked-shot,377,2,REG,57.0,16.0,O,,,13.0,15.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1670,MTL,1.0,8480018.0,8476981.0,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8480192.0,,8478397.0,8477496.0,8477346.0,8480008.0,8478233.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Johnathan Kovacevic,,Rasmus Andersson,Elias Lindholm,MacKenzie Weegar,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,57.0,16.0
2,08:00,12:00,left,giveaway,381,2,REG,-39.0,-37.0,D,,,13.0,15.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1680,MTL,1.0,8480192.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8480192.0,,8476456.0,8477507.0,8477496.0,8480084.0,8478233.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Johnathan Kovacevic,,Jonathan Huberdeau,Nikita Zadorov,Elias Lindholm,Nick DeSimone,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-39.0,-37.0
2,08:06,11:54,left,stoppage,383,2,REG,,,,,,13.0,15.0,icing,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1686,,,,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8480192.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Johnathan Kovacevic,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,08:06,11:54,left,faceoff,385,2,REG,-69.0,-22.0,O,,,13.0,15.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1686,CGY,0.0,8474150.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8480192.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Johnathan Kovacevic,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,69.0,22.0
2,08:17,11:43,left,stoppage,386,2,REG,,,,,,13.0,15.0,icing,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1697,,,,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8480192.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Johnathan Kovacevic,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,08:17,11:43,left,faceoff,387,2,REG,-69.0,-22.0,O,,,13.0,15.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1697,CGY,0.0,8474150.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8480192.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Johnathan Kovacevic,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,69.0,22.0
2,08:20,11:40,left,shot-on-goal,388,2,REG,-77.0,-38.0,O,wrist,8478470.0,14.0,15.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1700,CGY,0.0,8477507.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8480192.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Johnathan Kovacevic,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,77.0,38.0
2,08:21,11:39,left,stoppage,389,2,REG,,,,,,14.0,15.0,goalie-stopped-after-sog,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1701,,,,,,5,5,5v5,8475848.0,8482087.0,8482111.0,8476871.0,8477497.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Brendan Gallagher,Kaiden Guhle,Justin Barron,Tanner Pearson,Sean Monahan,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,08:21,11:39,left,faceoff,391,2,REG,-69.0,-22.0,D,,,14.0,15.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1701,MTL,1.0,8477497.0,8474150.0,,5,5,5v5,8475848.0,8482087.0,8482111.0,8476871.0,8477497.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Brendan Gallagher,Kaiden Guhle,Justin Barron,Tanner Pearson,Sean Monahan,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-69.0,-22.0
2,08:33,11:27,left,blocked-shot,392,2,REG,-56.0,18.0,D,,,14.0,15.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1713,MTL,1.0,8474150.0,8482087.0,,5,5,5v5,8475848.0,8482087.0,8482111.0,8476871.0,8477497.0,,8476456.0,8474150.0,8477507.0,8476399.0,8480084.0,,Brendan Gallagher,Kaiden Guhle,Justin Barron,Tanner Pearson,Sean Monahan,,Jonathan Huberdeau,Mikael Backlund,Nikita Zadorov,Blake Coleman,Nick DeSimone,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-56.0,18.0
2,09:14,10:46,left,hit,399,2,REG,8.0,-39.0,N,,,14.0,15.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1754,CGY,0.0,8481028.0,8475848.0,,5,5,5v5,8475848.0,8481540.0,8480184.0,8482964.0,8477497.0,,8477507.0,8482074.0,8480084.0,8481028.0,8475172.0,,Brendan Gallagher,Cole Caufield,Gustav Lindström,Arber Xhekaj,Sean Monahan,,Nikita Zadorov,Connor Zary,Nick DeSimone,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-8.0,39.0
2,09:17,10:43,left,shot-on-goal,400,2,REG,87.0,-26.0,O,wrist,8474593.0,14.0,16.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1757,MTL,1.0,8481540.0,,,5,5,5v5,8475848.0,8481540.0,8480184.0,8482964.0,8477497.0,,8477507.0,8482074.0,8480084.0,8481028.0,8475172.0,,Brendan Gallagher,Cole Caufield,Gustav Lindström,Arber Xhekaj,Sean Monahan,,Nikita Zadorov,Connor Zary,Nick DeSimone,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,87.0,-26.0
2,09:32,10:28,left,takeaway,403,2,REG,72.0,-1.0,D,,,14.0,16.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1772,CGY,0.0,8480084.0,,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8477507.0,8482074.0,8480084.0,8481028.0,8475172.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Nikita Zadorov,Connor Zary,Nick DeSimone,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-72.0,1.0
2,09:40,10:20,left,hit,404,2,REG,58.0,-40.0,O,,,14.0,16.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1780,MTL,1.0,8483515.0,8482074.0,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8477507.0,8482074.0,8480084.0,8481028.0,8475172.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Nikita Zadorov,Connor Zary,Nick DeSimone,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,58.0,-40.0
2,09:46,10:14,left,hit,406,2,REG,-56.0,-39.0,D,,,14.0,16.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1786,MTL,1.0,8480184.0,8475172.0,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8477507.0,8482074.0,8478396.0,8481028.0,8475172.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Nikita Zadorov,Connor Zary,Noah Hanifin,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-56.0,-39.0
2,09:50,10:10,left,giveaway,409,2,REG,-68.0,-40.0,D,,,14.0,16.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1790,MTL,1.0,8480184.0,,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8475690.0,8478421.0,8478396.0,8481028.0,8475172.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Chris Tanev,A.J. Greer,Noah Hanifin,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-68.0,-40.0
2,09:52,10:08,left,shot-on-goal,410,2,REG,-80.0,-15.0,O,snap,8478470.0,15.0,16.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1792,CGY,0.0,8481028.0,,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8475690.0,8478421.0,8478396.0,8481028.0,8475172.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Chris Tanev,A.J. Greer,Noah Hanifin,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,80.0,15.0
2,09:53,10:07,left,hit,411,2,REG,-95.0,-25.0,O,,,15.0,16.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1793,CGY,0.0,8481028.0,8480184.0,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8475690.0,8478421.0,8478396.0,8481028.0,8475172.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Chris Tanev,A.J. Greer,Noah Hanifin,Martin Pospisil,Nazem Kadri,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,95.0,25.0
2,10:00,10:00,left,stoppage,413,2,REG,,,,,,15.0,16.0,icing,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1800,,,,,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8475690.0,8476456.0,8474150.0,8476399.0,8478396.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Chris Tanev,Jonathan Huberdeau,Mikael Backlund,Blake Coleman,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,10:00,10:00,left,faceoff,415,2,REG,-69.0,-22.0,O,,,15.0,16.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1800,CGY,0.0,8474150.0,8477989.0,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8475690.0,8476456.0,8474150.0,8476399.0,8478396.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Chris Tanev,Jonathan Huberdeau,Mikael Backlund,Blake Coleman,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,69.0,22.0
2,10:06,09:54,left,hit,416,2,REG,-97.0,-9.0,D,,,15.0,16.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1806,MTL,1.0,8482964.0,8478396.0,,5,5,5v5,8483515.0,8481540.0,8480184.0,8477989.0,8482964.0,,8475690.0,8476456.0,8474150.0,8476399.0,8478396.0,,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,Arber Xhekaj,,Chris Tanev,Jonathan Huberdeau,Mikael Backlund,Blake Coleman,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-97.0,-9.0
2,10:45,09:15,left,hit,425,2,REG,99.0,-10.0,O,,,15.0,16.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1845,MTL,1.0,8481058.0,8478396.0,,5,5,5v5,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,8478397.0,8481068.0,8478421.0,8479346.0,8478396.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,Rasmus Andersson,Yegor Sharangovich,A.J. Greer,Dillon Dube,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,99.0,-10.0
2,10:46,09:14,left,missed-shot,426,2,REG,32.0,-39.0,O,wrist,8474593.0,15.0,16.0,wide-left,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1846,MTL,1.0,8480192.0,,,5,5,5v5,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,8478397.0,8481068.0,8478421.0,8479346.0,8478396.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,Rasmus Andersson,Yegor Sharangovich,A.J. Greer,Dillon Dube,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,32.0,-39.0
2,10:47,09:13,left,giveaway,427,2,REG,40.0,-40.0,D,,,15.0,16.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1847,CGY,0.0,8478396.0,,,5,5,5v5,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,8478397.0,8481068.0,8478421.0,8479346.0,8478396.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,Rasmus Andersson,Yegor Sharangovich,A.J. Greer,Dillon Dube,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-40.0,40.0
2,11:03,08:57,left,shot-on-goal,428,2,REG,87.0,31.0,O,wrist,8474593.0,15.0,17.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1863,MTL,1.0,8482087.0,,,5,5,5v5,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,8478397.0,8481068.0,8478421.0,8479346.0,8478396.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,Rasmus Andersson,Yegor Sharangovich,A.J. Greer,Dillon Dube,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,87.0,31.0
2,11:09,08:51,left,blocked-shot,429,2,REG,62.0,19.0,D,,,15.0,17.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1869,CGY,0.0,8482087.0,8481068.0,,5,5,5v5,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,8478397.0,8481068.0,8478421.0,8479346.0,8478396.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,Rasmus Andersson,Yegor Sharangovich,A.J. Greer,Dillon Dube,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-62.0,-19.0
2,11:15,08:45,left,giveaway,430,2,REG,46.0,-37.0,D,,,15.0,17.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1875,CGY,0.0,8478396.0,,,5,5,5v5,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,8478397.0,8481068.0,8478421.0,8479346.0,8478396.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,Rasmus Andersson,Yegor Sharangovich,A.J. Greer,Dillon Dube,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-46.0,37.0
2,11:15,08:45,left,blocked-shot,431,2,REG,34.0,-27.0,D,,,15.0,17.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1875,CGY,0.0,8480192.0,8478421.0,,5,5,5v5,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,8478397.0,8481068.0,8478421.0,8479346.0,8478396.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,Rasmus Andersson,Yegor Sharangovich,A.J. Greer,Dillon Dube,Noah Hanifin,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-34.0,27.0
2,11:56,08:04,left,missed-shot,441,2,REG,60.0,-4.0,O,wrist,8474593.0,15.0,17.0,hit-crossbar,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1916,MTL,1.0,8476981.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8477507.0,8477496.0,8480084.0,8480008.0,8478233.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Nikita Zadorov,Elias Lindholm,Nick DeSimone,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,60.0,-4.0
2,11:59,08:01,left,stoppage,442,2,REG,,,,,,15.0,17.0,puck-in-netting,tv-timeout,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1919,,,,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8475690.0,8474150.0,8477496.0,8478396.0,8478233.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Chris Tanev,Mikael Backlund,Elias Lindholm,Noah Hanifin,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,,
2,11:59,08:01,left,faceoff,444,2,REG,69.0,-22.0,D,,,15.0,17.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1919,CGY,0.0,8474150.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8475690.0,8474150.0,8477496.0,8478396.0,8478233.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Chris Tanev,Mikael Backlund,Elias Lindholm,Noah Hanifin,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-69.0,22.0
2,12:28,07:32,left,blocked-shot,447,2,REG,-58.0,14.0,D,,,15.0,17.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1948,MTL,1.0,8480008.0,8476875.0,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8478397.0,8477496.0,8478396.0,8480008.0,8478233.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Rasmus Andersson,Elias Lindholm,Noah Hanifin,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-58.0,14.0
2,12:31,07:29,left,shot-on-goal,448,2,REG,-77.0,26.0,O,snap,8478470.0,16.0,17.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1951,CGY,0.0,8477496.0,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8478397.0,8477496.0,8478396.0,8480008.0,8478233.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Rasmus Andersson,Elias Lindholm,Noah Hanifin,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,77.0,-26.0
2,12:45,07:15,left,blocked-shot,450,2,REG,-62.0,10.0,D,,,16.0,17.0,,,,,,1.0,1.0,2023020231,20232024,2023-11-14,2,Centre Bell,1965,MTL,1.0,8477346.0,8482111.0,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8478397.0,8477496.0,8477346.0,8480008.0,8478233.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Rasmus Andersson,Elias Lindholm,MacKenzie Weegar,Adam Ruzicka,Andrew Mangiapane,,8478470.0,8474593.0,Sam Montembeault,Jacob Markstrom,-62.0,10.0
