period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
2,07:12,12:48,left,faceoff,366,2,REG,69.0,22.0,O,,,,14.0,19.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1632,69.0,MTL,1.0,8476469.0,8477500.0,,5,5,5v5,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,07:29,12:31,left,shot-on-goal,367,2,REG,30.0,-3.0,O,,wrist,8473575.0,14.0,20.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1649,30.0,MTL,1.0,8482087.0,,,5,5,5v5,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,07:40,12:20,left,hit,371,2,REG,-6.0,-41.0,N,,,,14.0,20.0,,,,,0.0,0.0,2023020464,20232024,2023-12-16,2,Centre Bell,1660,-6.0,NYI,0.0,8479328.0,8476469.0,,5,5,5v5,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,8480865.0,8481601.0,8479328.0,8481014.0,8476419.0,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,Noah Dobson,Simon Holmstrom,Julien Gauthier,Alexander Romanov,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,07:45,12:15,left,goal,372,2,REG,70.0,8.0,O,,wrist,8473575.0,14.0,20.0,,,,,0.0,1.0,2023020464,20232024,2023-12-16,2,Centre Bell,1665,70.0,MTL,1.0,8476469.0,8475848.0,8482087.0,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,07:45,12:15,left,faceoff,375,2,REG,0.0,0.0,N,,,,14.0,20.0,,,,,0.0,1.0,2023020464,20232024,2023-12-16,2,Centre Bell,1665,0.0,MTL,1.0,8478477.0,8476419.0,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,08:07,11:53,left,takeaway,377,2,REG,-80.0,-32.0,D,,,,14.0,20.0,,,,,0.0,1.0,2023020464,20232024,2023-12-16,2,Centre Bell,1687,-80.0,MTL,1.0,8479543.0,,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8476422.0,8481541.0,8481601.0,8479328.0,8476419.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Mike Reilly,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,08:09,11:51,left,hit,378,2,REG,-90.0,-34.0,O,,,,14.0,20.0,,,,,0.0,1.0,2023020464,20232024,2023-12-16,2,Centre Bell,1689,-90.0,NYI,0.0,8481601.0,8479543.0,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8476422.0,8481541.0,8481601.0,8479328.0,8476419.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Mike Reilly,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,08:18,11:42,left,blocked-shot,379,2,REG,-67.0,13.0,D,,,,14.0,20.0,,,,,0.0,1.0,2023020464,20232024,2023-12-16,2,Centre Bell,1698,-67.0,MTL,1.0,8476422.0,8480192.0,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8476422.0,8481541.0,8481601.0,8479328.0,8476419.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Mike Reilly,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,08:24,11:36,left,giveaway,381,2,REG,-45.0,39.0,D,,,,14.0,20.0,,,,,0.0,1.0,2023020464,20232024,2023-12-16,2,Centre Bell,1704,-45.0,MTL,1.0,8481593.0,,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8476422.0,8481541.0,8481601.0,8479328.0,8475754.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Mike Reilly,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,08:33,11:27,left,hit,384,2,REG,-8.0,-41.0,N,,,,14.0,20.0,,,,,0.0,1.0,2023020464,20232024,2023-12-16,2,Centre Bell,1713,-8.0,NYI,0.0,8475151.0,8481058.0,,5,5,5v5,8478477.0,8480192.0,8481593.0,8479543.0,8481058.0,,8476422.0,8478115.0,8475151.0,8480222.0,8475754.0,,Mitchell Stephens,Johnathan Kovacevic,Jayden Struble,Michael Pezzetta,Jesse Ylönen,,Mike Reilly,Pierre Engvall,Kyle Palmieri,Sebastian Aho,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,09:06,10:54,left,stoppage,389,2,REG,,,,puck-in-benches,,,14.0,20.0,,,,,0.0,1.0,2023020464,20232024,2023-12-16,2,Centre Bell,1746,,,,,,,5,5,5v5,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,8480865.0,8473504.0,8477392.0,8481014.0,8475231.0,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,Noah Dobson,Cal Clutterbuck,Hudson Fasching,Alexander Romanov,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,09:06,10:54,left,faceoff,392,2,REG,-20.0,22.0,N,,,,14.0,20.0,,,,,0.0,1.0,2023020464,20232024,2023-12-16,2,Centre Bell,1746,-20.0,MTL,1.0,8477989.0,8473504.0,,5,5,5v5,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,8480865.0,8473504.0,8477392.0,8481014.0,8475231.0,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,Noah Dobson,Cal Clutterbuck,Hudson Fasching,Alexander Romanov,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,09:37,10:23,left,stoppage,395,2,REG,,,,offside,,,14.0,20.0,,,,,0.0,1.0,2023020464,20232024,2023-12-16,2,Centre Bell,1777,,,,,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,09:37,10:23,left,faceoff,398,2,REG,20.0,-22.0,N,,,,14.0,20.0,,,,,0.0,1.0,2023020464,20232024,2023-12-16,2,Centre Bell,1777,20.0,NYI,0.0,8477500.0,8480018.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,09:51,10:09,left,hit,399,2,REG,92.0,-31.0,D,,,,14.0,20.0,,,,,0.0,1.0,2023020464,20232024,2023-12-16,2,Centre Bell,1791,92.0,NYI,0.0,8481014.0,8483515.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,10:05,09:55,left,takeaway,400,2,REG,68.0,0.0,D,,,,14.0,20.0,,,,,0.0,1.0,2023020464,20232024,2023-12-16,2,Centre Bell,1805,68.0,NYI,0.0,8480865.0,,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,10:08,09:52,left,faceoff,404,2,REG,-20.0,22.0,N,,,,14.0,20.0,,,,,0.0,1.0,2023020464,20232024,2023-12-16,2,Centre Bell,1808,-20.0,MTL,1.0,8477497.0,8475754.0,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8476422.0,8478115.0,8475151.0,8480222.0,8475754.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Mike Reilly,Pierre Engvall,Kyle Palmieri,Sebastian Aho,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,10:08,09:52,left,stoppage,401,2,REG,,,,offside,,,14.0,20.0,tv-timeout,,,,0.0,1.0,2023020464,20232024,2023-12-16,2,Centre Bell,1808,,,,,,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8476422.0,8478115.0,8475151.0,8480222.0,8475754.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Mike Reilly,Pierre Engvall,Kyle Palmieri,Sebastian Aho,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,10:31,09:29,left,hit,405,2,REG,92.0,-32.0,O,,,,14.0,20.0,,,,,0.0,1.0,2023020464,20232024,2023-12-16,2,Centre Bell,1831,92.0,MTL,1.0,8478133.0,8475754.0,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8476422.0,8478115.0,8475151.0,8480222.0,8475754.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Mike Reilly,Pierre Engvall,Kyle Palmieri,Sebastian Aho,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,10:34,09:26,left,blocked-shot,406,2,REG,67.0,-2.0,O,,,,14.0,20.0,,,,,0.0,1.0,2023020464,20232024,2023-12-16,2,Centre Bell,1834,67.0,MTL,1.0,8482111.0,8476981.0,,5,5,5v5,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,8476422.0,8478115.0,8475151.0,8480222.0,8475754.0,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,Mike Reilly,Pierre Engvall,Kyle Palmieri,Sebastian Aho,Brock Nelson,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,10:35,09:25,left,goal,407,2,REG,62.0,-10.0,O,,wrist,8473575.0,14.0,20.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,1835,62.0,MTL,1.0,8476981.0,8482111.0,8477497.0,5,5,5v5,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,10:35,09:25,left,faceoff,410,2,REG,0.0,0.0,N,,,,14.0,20.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,1835,0.0,MTL,1.0,8477989.0,8476419.0,,5,5,5v5,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,10:52,09:08,left,blocked-shot,411,2,REG,52.0,-15.0,D,,,,14.0,20.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,1852,52.0,NYI,0.0,8480192.0,8476419.0,,5,5,5v5,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,11:04,08:56,left,shot-on-goal,412,2,REG,56.0,20.0,O,,wrist,8473575.0,14.0,21.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,1864,56.0,MTL,1.0,8481593.0,,,5,5,5v5,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,,8481541.0,8481601.0,8479328.0,8474145.0,8476419.0,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,,Samuel Bolduc,Simon Holmstrom,Julien Gauthier,Robert Bortuzzo,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,11:21,08:39,left,shot-on-goal,414,2,REG,-60.0,12.0,O,,wrist,8478470.0,15.0,21.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,1881,-60.0,NYI,0.0,8481541.0,,,5,5,5v5,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,,8481541.0,8480865.0,8481601.0,8479328.0,8476419.0,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,,Samuel Bolduc,Noah Dobson,Simon Holmstrom,Julien Gauthier,Jean-Gabriel Pageau,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,11:37,08:23,left,shot-on-goal,423,2,REG,45.0,-1.0,O,,wrist,8473575.0,15.0,22.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,1897,45.0,MTL,1.0,8481058.0,,,5,5,5v5,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,11:57,08:03,left,giveaway,424,2,REG,-36.0,35.0,D,,,,15.0,22.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,1917,-36.0,MTL,1.0,8476875.0,,,5,5,5v5,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,11:58,08:02,left,blocked-shot,425,2,REG,-46.0,21.0,D,,,,15.0,22.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,1918,-46.0,MTL,1.0,8477500.0,8479543.0,,5,5,5v5,8476875.0,8478477.0,8479543.0,8481058.0,8475233.0,,8480865.0,8478445.0,8477500.0,8475314.0,8481014.0,,Mike Matheson,Mitchell Stephens,Michael Pezzetta,Jesse Ylönen,David Savard,,Noah Dobson,Mathew Barzal,Bo Horvat,Anders Lee,Alexander Romanov,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,12:33,07:27,left,blocked-shot,433,2,REG,-44.0,24.0,D,,,,15.0,22.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,1953,-44.0,MTL,1.0,8480222.0,8483515.0,,5,5,5v5,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,8476422.0,8477500.0,8473504.0,8477392.0,8480222.0,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,Mike Reilly,Bo Horvat,Cal Clutterbuck,Hudson Fasching,Sebastian Aho,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,13:17,06:43,left,shot-on-goal,437,2,REG,59.0,-28.0,O,,slap,8473575.0,15.0,23.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,1997,59.0,MTL,1.0,8480192.0,,,5,5,5v5,8480018.0,8483515.0,8481540.0,8480192.0,8481593.0,,8476422.0,8473504.0,8477392.0,8480222.0,8475231.0,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Jayden Struble,,Mike Reilly,Cal Clutterbuck,Hudson Fasching,Sebastian Aho,Casey Cizikas,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,13:47,06:13,left,penalty,446,2,REG,58.0,35.0,D,,,,15.0,23.0,,MIN,slashing,2.0,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2027,58.0,NYI,0.0,8475754.0,8476981.0,,5,4,4v5,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,8481601.0,8481014.0,8474145.0,8476419.0,,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,Simon Holmstrom,Alexander Romanov,Robert Bortuzzo,Jean-Gabriel Pageau,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,13:47,06:13,left,faceoff,450,2,REG,69.0,22.0,O,,,,15.0,23.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2027,69.0,MTL,1.0,8477497.0,8476419.0,,5,4,5v4,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,8481601.0,8481014.0,8474145.0,8476419.0,,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,Simon Holmstrom,Alexander Romanov,Robert Bortuzzo,Jean-Gabriel Pageau,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,14:16,05:44,left,shot-on-goal,451,2,REG,41.0,-6.0,O,,slap,8473575.0,15.0,24.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2056,41.0,MTL,1.0,8476875.0,,,5,4,5v4,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,8481601.0,8481014.0,8474145.0,8476419.0,,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,Simon Holmstrom,Alexander Romanov,Robert Bortuzzo,Jean-Gabriel Pageau,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,14:17,05:43,left,shot-on-goal,452,2,REG,84.0,0.0,O,,wrist,8473575.0,15.0,25.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2057,84.0,MTL,1.0,8480018.0,,,5,4,5v4,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,8481601.0,8481014.0,8474145.0,8476419.0,,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,Simon Holmstrom,Alexander Romanov,Robert Bortuzzo,Jean-Gabriel Pageau,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,14:28,05:32,left,takeaway,454,2,REG,-77.0,0.0,D,,,,15.0,25.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2068,-77.0,MTL,1.0,8481540.0,,,5,4,5v4,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,8480865.0,8481601.0,8481014.0,8476419.0,,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,Noah Dobson,Simon Holmstrom,Alexander Romanov,Jean-Gabriel Pageau,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,14:36,05:24,left,shot-on-goal,456,2,REG,48.0,17.0,O,,snap,8473575.0,15.0,26.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2076,48.0,MTL,1.0,8483515.0,,,5,4,5v4,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,8480865.0,8481601.0,8481014.0,8475231.0,,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,Noah Dobson,Simon Holmstrom,Alexander Romanov,Casey Cizikas,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,14:37,05:23,left,shot-on-goal,457,2,REG,82.0,-6.0,O,,backhand,8473575.0,15.0,27.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2077,82.0,MTL,1.0,8477497.0,,,5,4,5v4,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,8480865.0,8481601.0,8481014.0,8475231.0,,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,Noah Dobson,Simon Holmstrom,Alexander Romanov,Casey Cizikas,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,14:43,05:17,left,shot-on-goal,458,2,REG,42.0,-14.0,O,,wrist,8473575.0,15.0,28.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2083,42.0,MTL,1.0,8476875.0,,,5,4,5v4,8476875.0,8480018.0,8483515.0,8481540.0,8477497.0,,8480865.0,8481601.0,8481014.0,8475231.0,,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Sean Monahan,,Noah Dobson,Simon Holmstrom,Alexander Romanov,Casey Cizikas,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,14:45,05:15,left,stoppage,459,2,REG,,,,goalie-stopped-after-sog,,,15.0,28.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2085,,,,,,,5,4,5v4,8475848.0,8476981.0,8477989.0,8482111.0,8481058.0,,8480865.0,8473504.0,8480222.0,8475231.0,,,Brendan Gallagher,Josh Anderson,Christian Dvorak,Justin Barron,Jesse Ylönen,,Noah Dobson,Cal Clutterbuck,Sebastian Aho,Casey Cizikas,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,14:45,05:15,left,faceoff,462,2,REG,69.0,-22.0,O,,,,15.0,28.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2085,69.0,MTL,1.0,8477989.0,8475231.0,,5,4,5v4,8475848.0,8476981.0,8477989.0,8482111.0,8481058.0,,8480865.0,8473504.0,8480222.0,8475231.0,,,Brendan Gallagher,Josh Anderson,Christian Dvorak,Justin Barron,Jesse Ylönen,,Noah Dobson,Cal Clutterbuck,Sebastian Aho,Casey Cizikas,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,14:48,05:12,left,blocked-shot,463,2,REG,82.0,-1.0,O,,,,15.0,28.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2088,82.0,MTL,1.0,8482111.0,8476981.0,,5,4,5v4,8475848.0,8476981.0,8477989.0,8482111.0,8481058.0,,8480865.0,8473504.0,8480222.0,8475231.0,,,Brendan Gallagher,Josh Anderson,Christian Dvorak,Justin Barron,Jesse Ylönen,,Noah Dobson,Cal Clutterbuck,Sebastian Aho,Casey Cizikas,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,15:23,04:37,left,blocked-shot,464,2,REG,83.0,-4.0,O,,,,15.0,28.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2123,83.0,MTL,1.0,8477989.0,8476981.0,,5,4,5v4,8475848.0,8476981.0,8477989.0,8482111.0,8481058.0,,8480865.0,8473504.0,8480222.0,8475231.0,,,Brendan Gallagher,Josh Anderson,Christian Dvorak,Justin Barron,Jesse Ylönen,,Noah Dobson,Cal Clutterbuck,Sebastian Aho,Casey Cizikas,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,15:24,04:36,left,shot-on-goal,465,2,REG,72.0,0.0,O,,backhand,8473575.0,15.0,29.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2124,72.0,MTL,1.0,8475848.0,,,5,4,5v4,8475848.0,8476981.0,8477989.0,8482111.0,8481058.0,,8480865.0,8473504.0,8480222.0,8475231.0,,,Brendan Gallagher,Josh Anderson,Christian Dvorak,Justin Barron,Jesse Ylönen,,Noah Dobson,Cal Clutterbuck,Sebastian Aho,Casey Cizikas,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
2,15:29,04:31,left,missed-shot,466,2,REG,66.0,5.0,O,wide-right,tip-in,8473575.0,15.0,29.0,,,,,0.0,2.0,2023020464,20232024,2023-12-16,2,Centre Bell,2129,66.0,MTL,1.0,8475848.0,,,5,4,5v4,8475848.0,8476981.0,8477989.0,8482111.0,8481058.0,,8480865.0,8473504.0,8480222.0,8475231.0,,,Brendan Gallagher,Josh Anderson,Christian Dvorak,Justin Barron,Jesse Ylönen,,Noah Dobson,Cal Clutterbuck,Sebastian Aho,Casey Cizikas,,,8478470.0,8473575.0,Sam Montembeault,Semyon Varlamov
