period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,reason,shotType,goalieInNetId,awaySOG,homeSOG,secondaryReason,awayScore,homeScore,typeCode,descKey,duration,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
1,00:00,20:00,right,period-start,8,1,REG,,,,,,,0.0,0.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,0,,,,,,5,5,5v5,8482087.0,8480192.0,8481093.0,8479543.0,8478133.0,,8477369.0,8478043.0,8476927.0,8474574.0,8478463.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,,Carson Soucy,Sam Lafferty,Teddy Blueger,Tyler Myers,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,,
1,00:00,20:00,right,faceoff,9,1,REG,0.0,0.0,N,,,,0.0,0.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,0,VAN,0.0,8476927.0,8478133.0,,5,5,5v5,8482087.0,8480192.0,8481093.0,8479543.0,8478133.0,,8477369.0,8478043.0,8476927.0,8474574.0,8478463.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,,Carson Soucy,Sam Lafferty,Teddy Blueger,Tyler Myers,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,0.0,0.0
1,00:06,19:54,right,giveaway,10,1,REG,55.0,-40.0,D,,,,0.0,0.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,6,MTL,1.0,8482087.0,,,5,5,5v5,8482087.0,8480192.0,8481093.0,8479543.0,8478133.0,,8477369.0,8478043.0,8476927.0,8474574.0,8478463.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,,Carson Soucy,Sam Lafferty,Teddy Blueger,Tyler Myers,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-55.0,40.0
1,00:13,19:47,right,blocked-shot,11,1,REG,81.0,1.0,D,,,,0.0,0.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,13,MTL,1.0,8478043.0,8482087.0,,5,5,5v5,8482087.0,8480192.0,8481093.0,8479543.0,8478133.0,,8477369.0,8478043.0,8476927.0,8474574.0,8478463.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,,Carson Soucy,Sam Lafferty,Teddy Blueger,Tyler Myers,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-81.0,-1.0
1,00:20,19:40,right,blocked-shot,12,1,REG,-40.0,-25.0,D,,,,0.0,0.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,20,VAN,0.0,8479543.0,8474574.0,,5,5,5v5,8482087.0,8480192.0,8481093.0,8479543.0,8478133.0,,8477369.0,8478043.0,8476927.0,8474574.0,8478463.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,,Carson Soucy,Sam Lafferty,Teddy Blueger,Tyler Myers,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-40.0,-25.0
1,00:40,19:20,right,stoppage,17,1,REG,,,,icing,,,0.0,0.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,40,,,,,,5,5,5v5,8482087.0,8480192.0,8481093.0,8479543.0,8478133.0,,8478444.0,8476468.0,8479425.0,8476858.0,8480800.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Quinn Hughes,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,,
1,00:40,19:20,right,faceoff,19,1,REG,69.0,-22.0,O,,,,0.0,0.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,40,VAN,0.0,8476468.0,8478133.0,,5,5,5v5,8482087.0,8480192.0,8481093.0,8479543.0,8478133.0,,8478444.0,8476468.0,8479425.0,8476858.0,8480800.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Quinn Hughes,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,69.0,-22.0
1,00:55,19:05,right,hit,23,1,REG,-50.0,-39.0,D,,,,0.0,0.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,55,VAN,0.0,8479425.0,8479543.0,,5,5,5v5,8476875.0,8480018.0,8476981.0,8482087.0,8479543.0,,8478444.0,8476468.0,8479425.0,8476858.0,8480800.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Kaiden Guhle,Michael Pezzetta,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Quinn Hughes,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-50.0,-39.0
1,01:15,18:45,right,stoppage,26,1,REG,,,,icing,,,0.0,0.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,75,,,,,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8478444.0,8476468.0,8479425.0,8476858.0,8480800.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Quinn Hughes,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,,
1,01:15,18:45,right,faceoff,27,1,REG,-69.0,22.0,O,,,,0.0,0.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,75,MTL,1.0,8480018.0,8476468.0,,5,5,5v5,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,8478444.0,8476468.0,8479425.0,8476858.0,8480800.0,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Quinn Hughes,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,69.0,-22.0
1,01:52,18:08,right,hit,35,1,REG,98.0,-1.0,O,,,,0.0,0.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,112,VAN,0.0,8483808.0,8476875.0,,5,5,5v5,8476875.0,8483515.0,8482087.0,8481540.0,8477989.0,,8480012.0,8478454.0,8481624.0,8474013.0,8483808.0,,Mike Matheson,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Christian Dvorak,,Elias Pettersson,Noah Juulsen,Ilya Mikheyev,Ian Cole,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,98.0,-1.0
1,02:08,17:52,right,shot-on-goal,37,1,REG,-68.0,-21.0,O,,wrist,8479193.0,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,128,MTL,1.0,8483515.0,,,5,5,5v5,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,8480012.0,8478454.0,8481624.0,8474013.0,8483808.0,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,Elias Pettersson,Noah Juulsen,Ilya Mikheyev,Ian Cole,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,68.0,21.0
1,02:37,17:23,right,hit,46,1,REG,33.0,-40.0,D,,,,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,157,MTL,1.0,8482087.0,8478856.0,,5,5,5v5,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,,8477369.0,8478856.0,8480459.0,8474574.0,8478057.0,,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,Carson Soucy,Conor Garland,Pius Suter,Tyler Myers,Dakota Joshua,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-33.0,40.0
1,02:46,17:14,right,missed-shot,47,1,REG,73.0,-1.0,O,wide-right,tip-in,8474596.0,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,166,VAN,0.0,8478057.0,,,5,5,5v5,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,,8477369.0,8478856.0,8480459.0,8474574.0,8478057.0,,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,Carson Soucy,Conor Garland,Pius Suter,Tyler Myers,Dakota Joshua,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,73.0,-1.0
1,03:03,16:57,right,blocked-shot,48,1,REG,57.0,-18.0,D,,,,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,183,MTL,1.0,8478856.0,8482087.0,,5,5,5v5,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,,8477369.0,8478856.0,8480459.0,8474574.0,8478057.0,,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,Carson Soucy,Conor Garland,Pius Suter,Tyler Myers,Dakota Joshua,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-57.0,18.0
1,03:04,16:56,right,faceoff,52,1,REG,69.0,-22.0,D,,,,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,184,MTL,1.0,8477497.0,8478043.0,,5,5,5v5,8481093.0,8480887.0,8478133.0,8482964.0,8477497.0,,8477369.0,8478043.0,8476927.0,8474574.0,8478463.0,,Rafael Harvey-Pinard,Jordan Harris,Jake Evans,Arber Xhekaj,Sean Monahan,,Carson Soucy,Sam Lafferty,Teddy Blueger,Tyler Myers,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-69.0,22.0
1,03:04,16:56,right,stoppage,49,1,REG,,,,puck-in-netting,,,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,184,,,,,,5,5,5v5,8481093.0,8480887.0,8478133.0,8482964.0,8477497.0,,8477369.0,8478043.0,8476927.0,8474574.0,8478463.0,,Rafael Harvey-Pinard,Jordan Harris,Jake Evans,Arber Xhekaj,Sean Monahan,,Carson Soucy,Sam Lafferty,Teddy Blueger,Tyler Myers,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,,
1,03:09,16:51,right,takeaway,53,1,REG,18.0,27.0,N,,,,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,189,VAN,0.0,8478463.0,,,5,5,5v5,8481093.0,8480887.0,8478133.0,8482964.0,8477497.0,,8477369.0,8478043.0,8476927.0,8474574.0,8478463.0,,Rafael Harvey-Pinard,Jordan Harris,Jake Evans,Arber Xhekaj,Sean Monahan,,Carson Soucy,Sam Lafferty,Teddy Blueger,Tyler Myers,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,18.0,27.0
1,03:44,16:16,right,blocked-shot,57,1,REG,58.0,20.0,D,,,,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,224,MTL,1.0,8480800.0,8479543.0,,5,5,5v5,8481093.0,8480887.0,8479543.0,8478133.0,8482964.0,,8479425.0,8478043.0,8480800.0,8476927.0,8478463.0,,Rafael Harvey-Pinard,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,,Filip Hronek,Sam Lafferty,Quinn Hughes,Teddy Blueger,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-58.0,-20.0
1,03:46,16:14,right,stoppage,58,1,REG,,,,puck-in-netting,,,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,226,,,,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8478444.0,8476468.0,8479425.0,8476858.0,8480800.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Quinn Hughes,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,,
1,03:46,16:14,right,faceoff,61,1,REG,69.0,22.0,D,,,,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,226,MTL,1.0,8480018.0,8476468.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8478444.0,8476468.0,8479425.0,8476858.0,8480800.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Quinn Hughes,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-69.0,-22.0
1,03:57,16:03,right,giveaway,62,1,REG,69.0,-36.0,D,,,,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,237,MTL,1.0,8482087.0,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8478444.0,8476468.0,8479425.0,8476858.0,8480800.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Quinn Hughes,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-69.0,36.0
1,04:02,15:58,right,blocked-shot,63,1,REG,53.0,1.0,D,,,,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,242,MTL,1.0,8480800.0,8480018.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8478444.0,8476468.0,8479425.0,8476858.0,8480800.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Quinn Hughes,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-53.0,-1.0
1,04:12,15:48,right,missed-shot,64,1,REG,81.0,28.0,O,wide-right,wrist,8474596.0,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,252,VAN,0.0,8476858.0,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8478444.0,8476468.0,8479425.0,8476858.0,8480800.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Quinn Hughes,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,81.0,28.0
1,04:16,15:44,right,missed-shot,65,1,REG,26.0,-15.0,O,above-crossbar,deflected,8474596.0,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,256,VAN,0.0,8479425.0,,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8478444.0,8476468.0,8479425.0,8476858.0,8480800.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Brock Boeser,J.T. Miller,Filip Hronek,Phillip Di Giuseppe,Quinn Hughes,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,26.0,-15.0
1,04:19,15:41,right,stoppage,66,1,REG,,,,goalie-stopped-after-sog,,,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,259,,,,,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,,8480012.0,8478454.0,8481624.0,8474013.0,8483808.0,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,,Elias Pettersson,Noah Juulsen,Ilya Mikheyev,Ian Cole,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,,
1,04:19,15:41,right,faceoff,69,1,REG,69.0,-22.0,D,,,,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,259,MTL,1.0,8477989.0,8481624.0,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,,8480012.0,8478454.0,8481624.0,8474013.0,8483808.0,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,,Elias Pettersson,Noah Juulsen,Ilya Mikheyev,Ian Cole,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-69.0,22.0
1,04:35,15:25,right,hit,70,1,REG,74.0,-41.0,D,,,,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,275,MTL,1.0,8482111.0,8483808.0,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,,8480012.0,8478454.0,8481624.0,8474013.0,8483808.0,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,,Elias Pettersson,Noah Juulsen,Ilya Mikheyev,Ian Cole,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-74.0,41.0
1,04:47,15:13,right,missed-shot,71,1,REG,30.0,-39.0,O,wide-left,slap,8474596.0,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,287,VAN,0.0,8478454.0,,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,,8480012.0,8478454.0,8481624.0,8474013.0,8483808.0,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,,Elias Pettersson,Noah Juulsen,Ilya Mikheyev,Ian Cole,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,30.0,-39.0
1,05:13,14:47,right,giveaway,81,1,REG,43.0,-21.0,D,,,,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,313,MTL,1.0,8476871.0,,,5,5,5v5,8476875.0,8475848.0,8476871.0,8482964.0,8477497.0,,8477369.0,8478856.0,8480459.0,8474574.0,8478057.0,,Mike Matheson,Brendan Gallagher,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Carson Soucy,Conor Garland,Pius Suter,Tyler Myers,Dakota Joshua,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-43.0,21.0
1,05:42,14:18,right,missed-shot,83,1,REG,-46.0,-27.0,O,wide-right,wrist,8479193.0,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,342,MTL,1.0,8475848.0,,,5,5,5v5,8475848.0,8480887.0,8476871.0,8482964.0,8477497.0,,8477369.0,8478856.0,8480459.0,8474574.0,8478057.0,,Brendan Gallagher,Jordan Harris,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Carson Soucy,Conor Garland,Pius Suter,Tyler Myers,Dakota Joshua,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,46.0,27.0
1,05:47,14:13,right,giveaway,84,1,REG,-18.0,-1.0,N,,,,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,347,VAN,0.0,8478057.0,,,5,5,5v5,8475848.0,8480887.0,8476871.0,8482964.0,8477497.0,,8477369.0,8478856.0,8480459.0,8474574.0,8478057.0,,Brendan Gallagher,Jordan Harris,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Carson Soucy,Conor Garland,Pius Suter,Tyler Myers,Dakota Joshua,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-18.0,-1.0
1,05:56,14:04,right,hit,90,1,REG,-96.0,15.0,O,,,,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,356,MTL,1.0,8479543.0,8477369.0,,5,5,5v5,8482087.0,8481093.0,8480887.0,8479543.0,8477497.0,,8477369.0,8478043.0,8476927.0,8474574.0,8478057.0,,Kaiden Guhle,Rafael Harvey-Pinard,Jordan Harris,Michael Pezzetta,Sean Monahan,,Carson Soucy,Sam Lafferty,Teddy Blueger,Tyler Myers,Dakota Joshua,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,96.0,-15.0
1,06:07,13:53,right,hit,94,1,REG,-99.0,0.0,O,,,,0.0,1.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,367,MTL,1.0,8478133.0,8479425.0,,5,5,5v5,8482087.0,8480192.0,8481093.0,8479543.0,8478133.0,,8479425.0,8478043.0,8480800.0,8476927.0,8478463.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,,Filip Hronek,Sam Lafferty,Quinn Hughes,Teddy Blueger,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,99.0,-0.0
1,06:17,13:43,right,shot-on-goal,95,1,REG,-67.0,12.0,O,,snap,8479193.0,0.0,2.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,377,MTL,1.0,8478133.0,,,5,5,5v5,8482087.0,8480192.0,8481093.0,8479543.0,8478133.0,,8479425.0,8478043.0,8480800.0,8476927.0,8478463.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,,Filip Hronek,Sam Lafferty,Quinn Hughes,Teddy Blueger,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,67.0,-12.0
1,06:32,13:28,right,hit,96,1,REG,-74.0,-39.0,D,,,,0.0,2.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,392,VAN,0.0,8478043.0,8481093.0,,5,5,5v5,8482087.0,8480192.0,8481093.0,8479543.0,8478133.0,,8479425.0,8478043.0,8480800.0,8476927.0,8478463.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,,Filip Hronek,Sam Lafferty,Quinn Hughes,Teddy Blueger,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-74.0,-39.0
1,06:33,13:27,right,hit,97,1,REG,-52.0,-39.0,O,,,,0.0,2.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,393,MTL,1.0,8479543.0,8476927.0,,5,5,5v5,8482087.0,8480192.0,8481093.0,8479543.0,8478133.0,,8479425.0,8478043.0,8480800.0,8476927.0,8478463.0,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Michael Pezzetta,Jake Evans,,Filip Hronek,Sam Lafferty,Quinn Hughes,Teddy Blueger,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,52.0,39.0
1,07:07,12:53,right,blocked-shot,106,1,REG,53.0,25.0,D,,,,0.0,2.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,427,MTL,1.0,8478444.0,8480192.0,,5,5,5v5,8480018.0,8481618.0,8476981.0,8482087.0,8480192.0,,8478444.0,8476468.0,8476858.0,8478454.0,8474013.0,,Nick Suzuki,Alex Newhook,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,,Brock Boeser,J.T. Miller,Phillip Di Giuseppe,Noah Juulsen,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-53.0,-25.0
1,07:50,12:10,right,blocked-shot,117,1,REG,-52.0,6.0,D,,,,0.0,2.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,470,VAN,0.0,8483515.0,8477369.0,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,,8477369.0,8480012.0,8474574.0,8481624.0,8483808.0,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,,Carson Soucy,Elias Pettersson,Tyler Myers,Ilya Mikheyev,Andrei Kuzmenko,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-52.0,6.0
1,08:07,11:53,right,takeaway,121,1,REG,-20.0,15.0,N,,,,0.0,2.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,487,VAN,0.0,8478856.0,,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,,8478856.0,8479425.0,8480459.0,8480800.0,8478057.0,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,,Conor Garland,Filip Hronek,Pius Suter,Quinn Hughes,Dakota Joshua,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-20.0,15.0
1,08:26,11:34,right,shot-on-goal,122,1,REG,93.0,-8.0,O,,backhand,8474596.0,1.0,2.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,506,VAN,0.0,8478057.0,,,5,5,5v5,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,,8478856.0,8479425.0,8480459.0,8480800.0,8478057.0,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,,Conor Garland,Filip Hronek,Pius Suter,Quinn Hughes,Dakota Joshua,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,93.0,-8.0
1,08:46,11:14,right,giveaway,131,1,REG,30.0,-35.0,D,,,,1.0,2.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,526,MTL,1.0,8480887.0,,,5,5,5v5,8483515.0,8480887.0,8476871.0,8482964.0,8477497.0,,8478444.0,8476468.0,8476858.0,8478454.0,8474013.0,,Juraj Slafkovsky,Jordan Harris,Tanner Pearson,Arber Xhekaj,Sean Monahan,,Brock Boeser,J.T. Miller,Phillip Di Giuseppe,Noah Juulsen,Ian Cole,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,-30.0,35.0
1,09:27,10:33,right,missed-shot,138,1,REG,-74.0,-20.0,O,hit-right-post,wrist,8479193.0,1.0,2.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,567,MTL,1.0,8476871.0,,,5,5,5v5,8475848.0,8482087.0,8480887.0,8476871.0,8478133.0,,8477369.0,8478043.0,8476927.0,8474574.0,8478463.0,,Brendan Gallagher,Kaiden Guhle,Jordan Harris,Tanner Pearson,Jake Evans,,Carson Soucy,Sam Lafferty,Teddy Blueger,Tyler Myers,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,74.0,20.0
1,09:37,10:23,right,hit,139,1,REG,99.0,11.0,O,,,,1.0,2.0,,0.0,0.0,,,,2023020224,20232024,2023-11-12,2,Centre Bell,577,VAN,0.0,8478043.0,8482087.0,,5,5,5v5,8475848.0,8482087.0,8480887.0,8476871.0,8478133.0,,8477369.0,8478043.0,8476927.0,8474574.0,8478463.0,,Brendan Gallagher,Kaiden Guhle,Jordan Harris,Tanner Pearson,Jake Evans,,Carson Soucy,Sam Lafferty,Teddy Blueger,Tyler Myers,Anthony Beauvillier,,8474596.0,8479193.0,Jake Allen,Casey DeSmith,99.0,11.0
