period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
1,11:19,08:41,left,shot-on-goal,143,1,REG,-66.0,26.0,O,slap,8478007.0,7.0,4.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,679,-66.0,MTL,0.0,8480018.0,,,5,5,5v5,8478500.0,8476346.0,8476432.0,8483460.0,8480893.0,,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,,Ivan Provorov,Johnny Gaudreau,Boone Jenner,David Jiricek,Kirill Marchenko,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,11:21,08:39,left,stoppage,144,1,REG,,,,,,7.0,4.0,goalie-stopped-after-sog,tv-timeout,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,681,,,,,,,5,5,5v5,8478460.0,8476346.0,8480871.0,8476432.0,8480893.0,,8476875.0,8475848.0,8480018.0,8481618.0,8480184.0,,Zach Werenski,Johnny Gaudreau,Adam Boqvist,Boone Jenner,Kirill Marchenko,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,11:21,08:39,left,faceoff,147,1,REG,-69.0,22.0,O,,,7.0,4.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,681,-69.0,MTL,0.0,8480018.0,8476432.0,,5,5,5v5,8478460.0,8476346.0,8480871.0,8476432.0,8480893.0,,8476875.0,8475848.0,8480018.0,8481618.0,8480184.0,,Zach Werenski,Johnny Gaudreau,Adam Boqvist,Boone Jenner,Kirill Marchenko,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,11:31,08:29,left,shot-on-goal,148,1,REG,74.0,22.0,O,wrist,8478470.0,7.0,5.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,691,74.0,CBJ,1.0,8478460.0,,,5,5,5v5,8478460.0,8476346.0,8480871.0,8476432.0,8480893.0,,8476875.0,8475848.0,8480018.0,8481618.0,8480184.0,,Zach Werenski,Johnny Gaudreau,Adam Boqvist,Boone Jenner,Kirill Marchenko,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,12:22,07:38,left,giveaway,156,1,REG,-54.0,42.0,D,,,7.0,5.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,742,-54.0,CBJ,1.0,8480871.0,,,5,5,5v5,8478460.0,8484166.0,8480871.0,8479339.0,8480074.0,,8476981.0,8482087.0,8476469.0,8482111.0,8477497.0,,Zach Werenski,Adam Fantilli,Adam Boqvist,Patrik Laine,Alexandre Texier,,Josh Anderson,Kaiden Guhle,Joel Armia,Justin Barron,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,12:24,07:36,left,takeaway,158,1,REG,-44.0,29.0,D,,,7.0,5.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,744,-44.0,CBJ,1.0,8480871.0,,,5,5,5v5,8484166.0,8480871.0,8479339.0,8480074.0,8483460.0,,8476981.0,8482087.0,8476469.0,8482111.0,8477497.0,,Adam Fantilli,Adam Boqvist,Patrik Laine,Alexandre Texier,David Jiricek,,Josh Anderson,Kaiden Guhle,Joel Armia,Justin Barron,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,12:33,07:27,left,stoppage,160,1,REG,,,,,,7.0,5.0,icing,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,753,,,,,,,5,5,5v5,8478500.0,8484166.0,8479339.0,8480074.0,8483460.0,,8476981.0,8482087.0,8476469.0,8482111.0,8477497.0,,Ivan Provorov,Adam Fantilli,Patrik Laine,Alexandre Texier,David Jiricek,,Josh Anderson,Kaiden Guhle,Joel Armia,Justin Barron,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,12:33,07:27,left,faceoff,161,1,REG,69.0,22.0,O,,,7.0,5.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,753,69.0,CBJ,1.0,8484166.0,8477497.0,,5,5,5v5,8478500.0,8484166.0,8479339.0,8480074.0,8483460.0,,8476981.0,8482087.0,8476469.0,8482111.0,8477497.0,,Ivan Provorov,Adam Fantilli,Patrik Laine,Alexandre Texier,David Jiricek,,Josh Anderson,Kaiden Guhle,Joel Armia,Justin Barron,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,12:36,07:24,left,shot-on-goal,162,1,REG,50.0,36.0,O,snap,8478470.0,7.0,6.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,756,50.0,CBJ,1.0,8478500.0,,,5,5,5v5,8478500.0,8484166.0,8479339.0,8480074.0,8483460.0,,8476981.0,8482087.0,8476469.0,8482111.0,8477497.0,,Ivan Provorov,Adam Fantilli,Patrik Laine,Alexandre Texier,David Jiricek,,Josh Anderson,Kaiden Guhle,Joel Armia,Justin Barron,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,12:38,07:22,left,stoppage,163,1,REG,,,,,,7.0,6.0,goalie-stopped-after-sog,tv-timeout,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,758,,,,,,,5,5,5v5,8478500.0,8484166.0,8479339.0,8480074.0,8483460.0,,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,Ivan Provorov,Adam Fantilli,Patrik Laine,Alexandre Texier,David Jiricek,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,12:38,07:22,left,faceoff,166,1,REG,69.0,22.0,D,,,7.0,6.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,758,69.0,MTL,0.0,8478133.0,8484166.0,,5,5,5v5,8478500.0,8484166.0,8479339.0,8480074.0,8483460.0,,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,Ivan Provorov,Adam Fantilli,Patrik Laine,Alexandre Texier,David Jiricek,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,13:01,06:59,left,hit,168,1,REG,-47.0,41.0,O,,,7.0,6.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,781,-47.0,MTL,0.0,8482111.0,8480074.0,,5,5,5v5,8478500.0,8484166.0,8479339.0,8480074.0,8483460.0,,8476981.0,8482087.0,8476469.0,8482111.0,8477497.0,,Ivan Provorov,Adam Fantilli,Patrik Laine,Alexandre Texier,David Jiricek,,Josh Anderson,Kaiden Guhle,Joel Armia,Justin Barron,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,13:13,06:47,left,takeaway,169,1,REG,63.0,-3.0,D,,,7.0,6.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,793,63.0,MTL,0.0,8476981.0,,,5,5,5v5,8478500.0,8484166.0,8479339.0,8480074.0,8483460.0,,8476981.0,8482087.0,8476469.0,8482111.0,8477497.0,,Ivan Provorov,Adam Fantilli,Patrik Laine,Alexandre Texier,David Jiricek,,Josh Anderson,Kaiden Guhle,Joel Armia,Justin Barron,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,13:41,06:19,left,shot-on-goal,174,1,REG,54.0,14.0,O,snap,8478470.0,7.0,7.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,821,54.0,CBJ,1.0,8482705.0,,,5,5,5v5,8482705.0,8481716.0,8479402.0,8479339.0,8475790.0,,8476981.0,8482087.0,8477989.0,8476469.0,8481593.0,,Cole Sillinger,Dmitri Voronkov,Jake Bean,Patrik Laine,Erik Gudbranson,,Josh Anderson,Kaiden Guhle,Christian Dvorak,Joel Armia,Jayden Struble,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,13:44,06:16,left,stoppage,175,1,REG,,,,,,7.0,7.0,goalie-stopped-after-sog,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,824,,,,,,,5,5,5v5,8482705.0,8481716.0,8479402.0,8475790.0,8482475.0,,8481540.0,8480192.0,8477989.0,8481593.0,8478133.0,,Cole Sillinger,Dmitri Voronkov,Jake Bean,Erik Gudbranson,Yegor Chinakhov,,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,13:44,06:16,left,faceoff,178,1,REG,69.0,22.0,O,,,7.0,7.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,824,69.0,CBJ,1.0,8482705.0,8478133.0,,5,5,5v5,8482705.0,8481716.0,8479402.0,8475790.0,8482475.0,,8481540.0,8480192.0,8477989.0,8481593.0,8478133.0,,Cole Sillinger,Dmitri Voronkov,Jake Bean,Erik Gudbranson,Yegor Chinakhov,,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,13:47,06:13,left,missed-shot,179,1,REG,75.0,4.0,O,deflected,8478470.0,7.0,7.0,wide-left,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,827,75.0,CBJ,1.0,8481716.0,,,5,5,5v5,8482705.0,8481716.0,8479402.0,8475790.0,8482475.0,,8481540.0,8480192.0,8477989.0,8481593.0,8478133.0,,Cole Sillinger,Dmitri Voronkov,Jake Bean,Erik Gudbranson,Yegor Chinakhov,,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,13:50,06:10,left,shot-on-goal,180,1,REG,81.0,20.0,O,wrist,8478470.0,7.0,8.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,830,81.0,CBJ,1.0,8482705.0,,,5,5,5v5,8482705.0,8481716.0,8479402.0,8475790.0,8482475.0,,8481540.0,8480192.0,8477989.0,8481593.0,8478133.0,,Cole Sillinger,Dmitri Voronkov,Jake Bean,Erik Gudbranson,Yegor Chinakhov,,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,13:54,06:06,left,shot-on-goal,181,1,REG,84.0,-4.0,O,wrap-around,8478470.0,7.0,9.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,834,84.0,CBJ,1.0,8481716.0,,,5,5,5v5,8482705.0,8481716.0,8479402.0,8475790.0,8482475.0,,8481540.0,8480192.0,8477989.0,8481593.0,8478133.0,,Cole Sillinger,Dmitri Voronkov,Jake Bean,Erik Gudbranson,Yegor Chinakhov,,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,13:55,06:05,left,shot-on-goal,182,1,REG,85.0,-5.0,O,wrist,8478470.0,7.0,10.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,835,85.0,CBJ,1.0,8481716.0,,,5,5,5v5,8482705.0,8481716.0,8479402.0,8475790.0,8482475.0,,8481540.0,8480192.0,8477989.0,8481593.0,8478133.0,,Cole Sillinger,Dmitri Voronkov,Jake Bean,Erik Gudbranson,Yegor Chinakhov,,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,14:34,05:26,left,takeaway,189,1,REG,7.0,-39.0,N,,,7.0,10.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,874,7.0,CBJ,1.0,8479941.0,,,5,5,5v5,8476374.0,8478460.0,8479941.0,8480871.0,8480762.0,,8476875.0,8483515.0,8481540.0,8480192.0,8477989.0,,Sean Kuraly,Zach Werenski,Justin Danforth,Adam Boqvist,Eric Robinson,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,14:36,05:24,left,blocked-shot,190,1,REG,52.0,-23.0,D,,,7.0,10.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,876,52.0,MTL,0.0,8480762.0,8476875.0,,5,5,5v5,8476374.0,8478460.0,8479941.0,8480871.0,8480762.0,,8476875.0,8483515.0,8481540.0,8480192.0,8477989.0,,Sean Kuraly,Zach Werenski,Justin Danforth,Adam Boqvist,Eric Robinson,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,14:45,05:15,left,shot-on-goal,191,1,REG,54.0,-4.0,O,wrist,8478470.0,7.0,11.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,885,54.0,CBJ,1.0,8478460.0,,,5,5,5v5,8476374.0,8478460.0,8479941.0,8480871.0,8480762.0,,8476875.0,8483515.0,8481540.0,8480192.0,8477989.0,,Sean Kuraly,Zach Werenski,Justin Danforth,Adam Boqvist,Eric Robinson,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,14:46,05:14,left,takeaway,192,1,REG,39.0,4.0,O,,,7.0,11.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,886,39.0,CBJ,1.0,8478460.0,,,5,5,5v5,8476374.0,8478460.0,8479941.0,8480871.0,8480762.0,,8476875.0,8483515.0,8481540.0,8480192.0,8477989.0,,Sean Kuraly,Zach Werenski,Justin Danforth,Adam Boqvist,Eric Robinson,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,15:04,04:56,left,shot-on-goal,193,1,REG,37.0,-36.0,O,wrist,8478470.0,7.0,12.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,904,37.0,CBJ,1.0,8480871.0,,,5,5,5v5,8476374.0,8478460.0,8479941.0,8480871.0,8480762.0,,8476875.0,8483515.0,8481540.0,8480192.0,8477989.0,,Sean Kuraly,Zach Werenski,Justin Danforth,Adam Boqvist,Eric Robinson,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,15:06,04:54,left,stoppage,194,1,REG,,,,,,7.0,12.0,goalie-stopped-after-sog,tv-timeout,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,906,,,,,,,5,5,5v5,8478460.0,8476346.0,8480871.0,8476432.0,8480893.0,,8476875.0,8475848.0,8480018.0,8481618.0,8480184.0,,Zach Werenski,Johnny Gaudreau,Adam Boqvist,Boone Jenner,Kirill Marchenko,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,15:06,04:54,left,faceoff,197,1,REG,69.0,-22.0,D,,,7.0,12.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,906,69.0,MTL,0.0,8480018.0,8476432.0,,5,5,5v5,8478460.0,8476346.0,8480871.0,8476432.0,8480893.0,,8476875.0,8475848.0,8480018.0,8481618.0,8480184.0,,Zach Werenski,Johnny Gaudreau,Adam Boqvist,Boone Jenner,Kirill Marchenko,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,15:55,04:05,left,giveaway,200,1,REG,92.0,31.0,O,,,7.0,12.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,955,92.0,CBJ,1.0,8478460.0,,,5,5,5v5,8478460.0,8476346.0,8480871.0,8476432.0,8480893.0,,8475848.0,8480018.0,8481618.0,8482087.0,8482111.0,,Zach Werenski,Johnny Gaudreau,Adam Boqvist,Boone Jenner,Kirill Marchenko,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Kaiden Guhle,Justin Barron,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,15:58,04:02,left,shot-on-goal,201,1,REG,-80.0,5.0,O,tip-in,8478007.0,8.0,12.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,958,-80.0,MTL,0.0,8481618.0,,,5,5,5v5,8478460.0,8476346.0,8480871.0,8476432.0,8480893.0,,8475848.0,8480018.0,8481618.0,8482087.0,8482111.0,,Zach Werenski,Johnny Gaudreau,Adam Boqvist,Boone Jenner,Kirill Marchenko,,Brendan Gallagher,Nick Suzuki,Alex Newhook,Kaiden Guhle,Justin Barron,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,16:22,03:38,left,hit,210,1,REG,-92.0,-29.0,O,,,8.0,12.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,982,-92.0,MTL,0.0,8478133.0,8483460.0,,5,5,5v5,8478500.0,8484166.0,8479339.0,8480074.0,8483460.0,,8476875.0,8480184.0,8481058.0,8476871.0,8478133.0,,Ivan Provorov,Adam Fantilli,Patrik Laine,Alexandre Texier,David Jiricek,,Mike Matheson,Gustav Lindström,Jesse Ylönen,Tanner Pearson,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,16:30,03:30,left,takeaway,211,1,REG,36.0,25.0,D,,,8.0,12.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,990,36.0,MTL,0.0,8476875.0,,,5,5,5v5,8478500.0,8484166.0,8479339.0,8480074.0,8483460.0,,8476875.0,8480184.0,8481058.0,8476871.0,8478133.0,,Ivan Provorov,Adam Fantilli,Patrik Laine,Alexandre Texier,David Jiricek,,Mike Matheson,Gustav Lindström,Jesse Ylönen,Tanner Pearson,Jake Evans,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,17:18,02:42,left,shot-on-goal,222,1,REG,-35.0,18.0,O,wrist,8478007.0,9.0,12.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,1038,-35.0,MTL,0.0,8480192.0,,,5,5,5v5,8482705.0,8481716.0,8479402.0,8475790.0,8482475.0,,8476981.0,8480192.0,8476469.0,8481593.0,8477497.0,,Cole Sillinger,Dmitri Voronkov,Jake Bean,Erik Gudbranson,Yegor Chinakhov,,Josh Anderson,Johnathan Kovacevic,Joel Armia,Jayden Struble,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,17:37,02:23,left,hit,223,1,REG,-76.0,-39.0,O,,,9.0,12.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,1057,-76.0,MTL,0.0,8476981.0,8475790.0,,5,5,5v5,8482705.0,8481716.0,8479402.0,8475790.0,8482475.0,,8476981.0,8480192.0,8476469.0,8481593.0,8477497.0,,Cole Sillinger,Dmitri Voronkov,Jake Bean,Erik Gudbranson,Yegor Chinakhov,,Josh Anderson,Johnathan Kovacevic,Joel Armia,Jayden Struble,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,17:46,02:14,left,hit,224,1,REG,-40.0,-38.0,O,,,9.0,12.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,1066,-40.0,MTL,0.0,8481593.0,8482705.0,,5,5,5v5,8482705.0,8481716.0,8479402.0,8475790.0,8482475.0,,8476981.0,8480192.0,8476469.0,8481593.0,8477497.0,,Cole Sillinger,Dmitri Voronkov,Jake Bean,Erik Gudbranson,Yegor Chinakhov,,Josh Anderson,Johnathan Kovacevic,Joel Armia,Jayden Struble,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,17:51,02:09,left,missed-shot,226,1,REG,85.0,-9.0,O,wrist,8478470.0,9.0,12.0,short,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,1071,85.0,CBJ,1.0,8482475.0,,,5,5,5v5,8482705.0,8481716.0,8479402.0,8480871.0,8482475.0,,8476981.0,8480192.0,8476469.0,8481593.0,8477497.0,,Cole Sillinger,Dmitri Voronkov,Jake Bean,Adam Boqvist,Yegor Chinakhov,,Josh Anderson,Johnathan Kovacevic,Joel Armia,Jayden Struble,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,18:53,01:07,left,missed-shot,236,1,REG,73.0,-18.0,O,deflected,8478470.0,9.0,12.0,wide-left,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,1133,73.0,CBJ,1.0,8479941.0,,,5,5,5v5,8476374.0,8478460.0,8476346.0,8479941.0,8483460.0,,8483515.0,8482087.0,8481540.0,8477989.0,8482111.0,,Sean Kuraly,Zach Werenski,Johnny Gaudreau,Justin Danforth,David Jiricek,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Christian Dvorak,Justin Barron,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,18:57,01:03,left,takeaway,237,1,REG,31.0,12.0,O,,,9.0,12.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,1137,31.0,CBJ,1.0,8476346.0,,,5,5,5v5,8476374.0,8478460.0,8476346.0,8479941.0,8483460.0,,8483515.0,8482087.0,8481540.0,8477989.0,8482111.0,,Sean Kuraly,Zach Werenski,Johnny Gaudreau,Justin Danforth,David Jiricek,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Christian Dvorak,Justin Barron,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,19:00,01:00,left,takeaway,239,1,REG,47.0,11.0,D,,,9.0,12.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,1140,47.0,MTL,0.0,8482087.0,,,5,5,5v5,8478460.0,8476346.0,8476432.0,8483460.0,8480893.0,,8483515.0,8482087.0,8481540.0,8477989.0,8482111.0,,Zach Werenski,Johnny Gaudreau,Boone Jenner,David Jiricek,Kirill Marchenko,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Christian Dvorak,Justin Barron,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,19:02,00:58,left,shot-on-goal,241,1,REG,66.0,31.0,O,wrist,8478470.0,9.0,13.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,1142,66.0,CBJ,1.0,8478460.0,,,5,5,5v5,8478460.0,8476346.0,8476432.0,8483460.0,8480893.0,,8483515.0,8482087.0,8481540.0,8477989.0,8482111.0,,Zach Werenski,Johnny Gaudreau,Boone Jenner,David Jiricek,Kirill Marchenko,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Christian Dvorak,Justin Barron,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,19:34,00:26,left,hit,248,1,REG,-91.0,32.0,D,,,9.0,13.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,1174,-91.0,CBJ,1.0,8478500.0,8475848.0,,5,5,5v5,8478500.0,8476346.0,8476432.0,8483460.0,8480893.0,,8476875.0,8475848.0,8480018.0,8481618.0,8480184.0,,Ivan Provorov,Johnny Gaudreau,Boone Jenner,David Jiricek,Kirill Marchenko,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,19:57,00:03,left,blocked-shot,249,1,REG,-43.0,-21.0,D,,,9.0,13.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,1197,-43.0,CBJ,1.0,8476875.0,8476346.0,,5,5,5v5,8478500.0,8476346.0,8476432.0,8483460.0,8480893.0,,8476875.0,8475848.0,8480018.0,8481618.0,8480184.0,,Ivan Provorov,Johnny Gaudreau,Boone Jenner,David Jiricek,Kirill Marchenko,,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Gustav Lindström,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
1,20:00,00:00,left,period-end,250,1,REG,,,,,,9.0,13.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,1200,,,,,,,5,5,5v5,8482705.0,8478460.0,8481716.0,8480871.0,8482475.0,,8476981.0,8482087.0,8476469.0,8482111.0,8477497.0,,Cole Sillinger,Zach Werenski,Dmitri Voronkov,Adam Boqvist,Yegor Chinakhov,,Josh Anderson,Kaiden Guhle,Joel Armia,Justin Barron,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
2,00:00,20:00,right,period-start,256,2,REG,,,,,,9.0,13.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,1200,,,,,,,5,5,5v5,8482705.0,8478460.0,8481716.0,8480871.0,8482475.0,,8476981.0,8482087.0,8476469.0,8482111.0,8477497.0,,Cole Sillinger,Zach Werenski,Dmitri Voronkov,Adam Boqvist,Yegor Chinakhov,,Josh Anderson,Kaiden Guhle,Joel Armia,Justin Barron,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
2,00:00,20:00,right,faceoff,258,2,REG,0.0,0.0,N,,,9.0,13.0,,,,,,0.0,0.0,2023020337,20232024,2023-11-29,2,Nationwide Arena,1200,100.0,MTL,0.0,8477497.0,8482705.0,,5,5,5v5,8482705.0,8478460.0,8481716.0,8480871.0,8482475.0,,8476981.0,8482087.0,8476469.0,8482111.0,8477497.0,,Cole Sillinger,Zach Werenski,Dmitri Voronkov,Adam Boqvist,Yegor Chinakhov,,Josh Anderson,Kaiden Guhle,Joel Armia,Justin Barron,Sean Monahan,,8478007.0,8478470.0,Elvis Merzlikins,Sam Montembeault
