period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,awayScore,homeScore,typeCode,descKey,duration,servedByPlayerId,secondaryReason,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
3,01:55,18:05,right,blocked-shot,581,3,REG,-79.0,15.0,D,,,11.0,24.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2515,179.0,MTL,0.0,8480043.0,8480887.0,,5,5,5v5,8477503.0,8480043.0,8470966.0,8477939.0,8475166.0,,8475848.0,8480887.0,8476871.0,8482964.0,8477497.0,,Max Domi,Timothy Liljegren,Mark Giordano,William Nylander,John Tavares,,Brendan Gallagher,Jordan Harris,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,02:25,17:35,right,shot-on-goal,591,3,REG,-71.0,-33.0,O,wrist,8474596.0,11.0,25.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2545,171.0,TOR,1.0,8483489.0,,,5,5,5v5,8475906.0,8475714.0,8476931.0,8482720.0,8483489.0,,8482087.0,8480192.0,8481093.0,8481058.0,8477497.0,,John Klingberg,Calle Jarnkrok,Jake McCabe,Matthew Knies,Fraser Minten,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,02:29,17:31,right,hit,592,3,REG,-96.0,-1.0,D,,,11.0,25.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2549,196.0,MTL,0.0,8482087.0,8483489.0,,5,5,5v5,8475906.0,8475714.0,8476931.0,8482720.0,8483489.0,,8482087.0,8480192.0,8481093.0,8481058.0,8477497.0,,John Klingberg,Calle Jarnkrok,Jake McCabe,Matthew Knies,Fraser Minten,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,02:33,17:27,right,missed-shot,593,3,REG,-22.0,7.0,N,slap,8474596.0,11.0,25.0,above-crossbar,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2553,122.0,TOR,1.0,8475906.0,,,5,5,5v5,8475906.0,8475714.0,8476931.0,8482720.0,8483489.0,,8482087.0,8480192.0,8481093.0,8481058.0,8477497.0,,John Klingberg,Calle Jarnkrok,Jake McCabe,Matthew Knies,Fraser Minten,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,02:42,17:18,right,hit,594,3,REG,-62.0,40.0,O,,,11.0,25.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2562,162.0,TOR,1.0,8475714.0,8477497.0,,5,5,5v5,8475906.0,8475714.0,8476931.0,8482720.0,8483489.0,,8482087.0,8480192.0,8481093.0,8481058.0,8477497.0,,John Klingberg,Calle Jarnkrok,Jake McCabe,Matthew Knies,Fraser Minten,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,03:29,16:31,right,missed-shot,604,3,REG,-77.0,10.0,O,wrist,8474596.0,11.0,25.0,above-crossbar,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2609,177.0,TOR,1.0,8477479.0,,,5,5,5v5,8478483.0,8479318.0,8476853.0,8477479.0,8474673.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,Tyler Bertuzzi,TJ Brodie,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,03:43,16:17,right,blocked-shot,605,3,REG,-76.0,15.0,D,,,11.0,25.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2623,176.0,MTL,0.0,8478483.0,8476875.0,,5,5,5v5,8478483.0,8479318.0,8476853.0,8477479.0,8474673.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,Tyler Bertuzzi,TJ Brodie,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,03:50,16:10,right,shot-on-goal,606,3,REG,-57.0,10.0,O,wrist,8474596.0,11.0,26.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2630,157.0,TOR,1.0,8479318.0,,,5,5,5v5,8478483.0,8479318.0,8476853.0,8477479.0,8474673.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,Tyler Bertuzzi,TJ Brodie,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,03:50,16:10,right,takeaway,607,3,REG,-47.0,24.0,O,,,11.0,26.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2630,147.0,TOR,1.0,8479318.0,,,5,5,5v5,8478483.0,8479318.0,8476853.0,8477479.0,8474673.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,Tyler Bertuzzi,TJ Brodie,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,03:54,16:06,right,blocked-shot,608,3,REG,-42.0,14.0,D,,,11.0,26.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2634,142.0,MTL,0.0,8474673.0,8476981.0,,5,5,5v5,8478483.0,8479318.0,8476853.0,8477479.0,8474673.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,Tyler Bertuzzi,TJ Brodie,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,04:09,15:51,right,shot-on-goal,610,3,REG,-78.0,-2.0,O,wrist,8474596.0,11.0,27.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2649,178.0,TOR,1.0,8479318.0,,,5,5,5v5,8478483.0,8479318.0,8476853.0,8470966.0,8477479.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,Mark Giordano,Tyler Bertuzzi,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,04:13,15:47,right,delayed-penalty,611,3,REG,,,,,,11.0,27.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2653,,TOR,1.0,,,,4,5,4v5,8475714.0,8470966.0,8480144.0,8474673.0,,,8476875.0,8480018.0,8481540.0,8481523.0,8477497.0,,Calle Jarnkrok,Mark Giordano,David Kampf,TJ Brodie,,,Mike Matheson,Nick Suzuki,Cole Caufield,Kirby Dach,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,04:13,15:47,right,penalty,612,3,REG,-83.0,9.0,O,,,11.0,27.0,,2.0,3.0,MIN,roughing,2.0,8471817.0,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2653,183.0,TOR,1.0,8477479.0,8476981.0,,4,5,4v5,8475714.0,8470966.0,8480144.0,8474673.0,,,8476875.0,8480018.0,8481540.0,8481523.0,8477497.0,,Calle Jarnkrok,Mark Giordano,David Kampf,TJ Brodie,,,Mike Matheson,Nick Suzuki,Cole Caufield,Kirby Dach,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,04:13,15:47,right,penalty,614,3,REG,-82.0,18.0,D,,,11.0,27.0,,2.0,3.0,MIN,roughing,2.0,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2653,182.0,MTL,0.0,8476981.0,8477479.0,,4,5,5v4,8475714.0,8470966.0,8480144.0,8474673.0,,,8476875.0,8480018.0,8481540.0,8481523.0,8477497.0,,Calle Jarnkrok,Mark Giordano,David Kampf,TJ Brodie,,,Mike Matheson,Nick Suzuki,Cole Caufield,Kirby Dach,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,04:13,15:47,right,penalty,616,3,REG,-89.0,24.0,O,,,11.0,27.0,,2.0,3.0,MIN,slashing,2.0,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2653,189.0,TOR,1.0,8477479.0,8474596.0,,4,5,4v5,8475714.0,8470966.0,8480144.0,8474673.0,,,8476875.0,8480018.0,8481540.0,8481523.0,8477497.0,,Calle Jarnkrok,Mark Giordano,David Kampf,TJ Brodie,,,Mike Matheson,Nick Suzuki,Cole Caufield,Kirby Dach,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,04:13,15:47,right,faceoff,620,3,REG,69.0,22.0,D,,,11.0,27.0,,2.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2653,31.0,TOR,1.0,8475714.0,8477497.0,,4,5,4v5,8475714.0,8470966.0,8480144.0,8474673.0,,,8476875.0,8480018.0,8481540.0,8481523.0,8477497.0,,Calle Jarnkrok,Mark Giordano,David Kampf,TJ Brodie,,,Mike Matheson,Nick Suzuki,Cole Caufield,Kirby Dach,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,04:25,15:35,right,faceoff,625,3,REG,0.0,0.0,N,,,11.0,27.0,,3.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2665,100.0,TOR,1.0,8475166.0,8481523.0,,5,5,5v5,8475906.0,8477503.0,8476931.0,8477939.0,8475166.0,,8481618.0,8483515.0,8482087.0,8480192.0,8481523.0,,John Klingberg,Max Domi,Jake McCabe,William Nylander,John Tavares,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Johnathan Kovacevic,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,04:25,15:35,right,goal,621,3,REG,48.0,0.0,O,wrist,8478492.0,11.0,27.0,,3.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2665,52.0,MTL,0.0,8481540.0,8476875.0,8480018.0,5,5,5v5,8475906.0,8477503.0,8476931.0,8477939.0,8475166.0,,8481618.0,8483515.0,8482087.0,8480192.0,8481523.0,,John Klingberg,Max Domi,Jake McCabe,William Nylander,John Tavares,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Johnathan Kovacevic,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,04:44,15:16,right,stoppage,626,3,REG,,,,,,11.0,27.0,icing,3.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2684,,,,,,,5,5,5v5,8475906.0,8477503.0,8476931.0,8477939.0,8475166.0,,8481618.0,8483515.0,8482087.0,8480192.0,8481523.0,,John Klingberg,Max Domi,Jake McCabe,William Nylander,John Tavares,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Johnathan Kovacevic,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,04:44,15:16,right,faceoff,627,3,REG,-69.0,-22.0,D,,,11.0,27.0,,3.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2684,169.0,MTL,0.0,8481523.0,8475166.0,,5,5,5v5,8475906.0,8477503.0,8476931.0,8477939.0,8475166.0,,8481618.0,8483515.0,8482087.0,8480192.0,8481523.0,,John Klingberg,Max Domi,Jake McCabe,William Nylander,John Tavares,,Alex Newhook,Juraj Slafkovsky,Kaiden Guhle,Johnathan Kovacevic,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,05:17,14:43,right,shot-on-goal,630,3,REG,82.0,2.0,O,backhand,8478492.0,12.0,27.0,,3.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2717,18.0,MTL,0.0,8481523.0,,,5,5,5v5,8475906.0,8477503.0,8476931.0,8477939.0,8475166.0,,8481618.0,8483515.0,8480887.0,8482964.0,8481523.0,,John Klingberg,Max Domi,Jake McCabe,William Nylander,John Tavares,,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Arber Xhekaj,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,05:19,14:41,right,giveaway,631,3,REG,48.0,-37.0,D,,,12.0,27.0,,3.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2719,52.0,TOR,1.0,8475166.0,,,5,5,5v5,8475906.0,8477503.0,8476931.0,8477939.0,8475166.0,,8481618.0,8483515.0,8480887.0,8482964.0,8481523.0,,John Klingberg,Max Domi,Jake McCabe,William Nylander,John Tavares,,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Arber Xhekaj,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,05:26,14:34,right,blocked-shot,632,3,REG,69.0,19.0,D,,,12.0,27.0,,3.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2726,31.0,TOR,1.0,8483515.0,8475166.0,,5,5,5v5,8475906.0,8477503.0,8476931.0,8477939.0,8475166.0,,8481618.0,8483515.0,8480887.0,8482964.0,8481523.0,,John Klingberg,Max Domi,Jake McCabe,William Nylander,John Tavares,,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Arber Xhekaj,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,05:32,14:28,right,blocked-shot,633,3,REG,85.0,-12.0,D,,,12.0,27.0,,3.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2732,15.0,TOR,1.0,8480887.0,8477503.0,,5,5,5v5,8475906.0,8477503.0,8476931.0,8477939.0,8475166.0,,8481618.0,8483515.0,8480887.0,8482964.0,8481523.0,,John Klingberg,Max Domi,Jake McCabe,William Nylander,John Tavares,,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Arber Xhekaj,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,05:39,14:21,right,takeaway,634,3,REG,47.0,-37.0,O,,,12.0,27.0,,3.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2739,53.0,MTL,0.0,8483515.0,,,5,5,5v5,8475906.0,8477503.0,8476931.0,8477939.0,8475166.0,,8481618.0,8483515.0,8480887.0,8482964.0,8481523.0,,John Klingberg,Max Domi,Jake McCabe,William Nylander,John Tavares,,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Arber Xhekaj,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,05:47,14:13,right,faceoff,639,3,REG,0.0,0.0,N,,,12.0,27.0,,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2747,100.0,MTL,0.0,8477497.0,8479318.0,,5,5,5v5,8478483.0,8475714.0,8479318.0,8480043.0,8470966.0,,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,,Mitchell Marner,Calle Jarnkrok,Auston Matthews,Timothy Liljegren,Mark Giordano,,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,05:47,14:13,right,goal,635,3,REG,71.0,-1.0,O,tip-in,8478492.0,12.0,27.0,,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2747,29.0,MTL,0.0,8481618.0,8482964.0,8481523.0,5,5,5v5,8478483.0,8475714.0,8479318.0,8480043.0,8470966.0,,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,,Mitchell Marner,Calle Jarnkrok,Auston Matthews,Timothy Liljegren,Mark Giordano,,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,06:14,13:46,right,faceoff,646,3,REG,20.0,22.0,N,,,12.0,27.0,,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2774,80.0,TOR,1.0,8479318.0,8478133.0,,5,5,5v5,8478483.0,8475714.0,8479318.0,8480043.0,8470966.0,,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,Mitchell Marner,Calle Jarnkrok,Auston Matthews,Timothy Liljegren,Mark Giordano,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,06:14,13:46,right,stoppage,642,3,REG,,,,,,12.0,27.0,tv-timeout,4.0,3.0,,,,,tv-timeout,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2774,,,,,,,5,5,5v5,8478483.0,8475714.0,8479318.0,8480043.0,8470966.0,,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,Mitchell Marner,Calle Jarnkrok,Auston Matthews,Timothy Liljegren,Mark Giordano,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,06:34,13:26,right,stoppage,647,3,REG,,,,,,12.0,27.0,icing,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2794,,,,,,,5,5,5v5,8478483.0,8479318.0,8476853.0,8474673.0,8477939.0,,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,TJ Brodie,William Nylander,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,06:34,13:26,right,faceoff,649,3,REG,-69.0,-22.0,D,,,12.0,27.0,,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2794,169.0,MTL,0.0,8478133.0,8479318.0,,5,5,5v5,8478483.0,8479318.0,8476853.0,8474673.0,8477939.0,,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,TJ Brodie,William Nylander,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,06:40,13:20,right,stoppage,650,3,REG,,,,,,12.0,27.0,icing,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2800,,,,,,,5,5,5v5,8478483.0,8479318.0,8476853.0,8474673.0,8477939.0,,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,TJ Brodie,William Nylander,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,06:40,13:20,right,faceoff,653,3,REG,-69.0,-22.0,O,,,12.0,27.0,,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2800,169.0,TOR,1.0,8479318.0,8478133.0,,5,5,5v5,8478483.0,8479318.0,8476853.0,8474673.0,8477939.0,,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,TJ Brodie,William Nylander,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,06:43,13:17,right,shot-on-goal,654,3,REG,-55.0,-37.0,O,wrist,8474596.0,12.0,28.0,,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2803,155.0,TOR,1.0,8476853.0,,,5,5,5v5,8478483.0,8479318.0,8476853.0,8474673.0,8477939.0,,8482087.0,8480192.0,8481093.0,8481058.0,8478133.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,TJ Brodie,William Nylander,,Kaiden Guhle,Johnathan Kovacevic,Rafael Harvey-Pinard,Jesse Ylönen,Jake Evans,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,06:46,13:14,right,stoppage,655,3,REG,,,,,,12.0,28.0,goalie-stopped-after-sog,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2806,,,,,,,5,5,5v5,8478483.0,8479318.0,8476853.0,8474673.0,8477939.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,TJ Brodie,William Nylander,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,06:46,13:14,right,faceoff,657,3,REG,-69.0,-22.0,D,,,12.0,28.0,,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2806,169.0,MTL,0.0,8480018.0,8479318.0,,5,5,5v5,8478483.0,8479318.0,8476853.0,8474673.0,8477939.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,TJ Brodie,William Nylander,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,06:55,13:05,right,giveaway,658,3,REG,-97.0,0.0,O,,,12.0,28.0,,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2815,197.0,TOR,1.0,8478483.0,,,5,5,5v5,8478483.0,8479318.0,8476853.0,8474673.0,8477939.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,TJ Brodie,William Nylander,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,07:04,12:56,right,hit,659,3,REG,92.0,29.0,D,,,12.0,28.0,,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2824,8.0,TOR,1.0,8476853.0,8480018.0,,5,5,5v5,8478483.0,8479318.0,8476853.0,8474673.0,8477939.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Auston Matthews,Morgan Rielly,TJ Brodie,William Nylander,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,07:23,12:37,right,blocked-shot,661,3,REG,-75.0,-13.0,D,,,12.0,28.0,,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2843,175.0,MTL,0.0,8478483.0,8475233.0,,5,5,5v5,8478483.0,8476931.0,8479318.0,8476853.0,8477939.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Jake McCabe,Auston Matthews,Morgan Rielly,William Nylander,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,07:28,12:32,right,blocked-shot,662,3,REG,-58.0,-2.0,D,,,12.0,28.0,,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2848,158.0,MTL,0.0,8476931.0,8476875.0,,5,5,5v5,8478483.0,8476931.0,8479318.0,8476853.0,8477939.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Jake McCabe,Auston Matthews,Morgan Rielly,William Nylander,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,07:41,12:19,right,hit,663,3,REG,-72.0,-2.0,D,,,12.0,28.0,,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2861,172.0,MTL,0.0,8481540.0,8476931.0,,5,5,5v5,8478483.0,8476931.0,8479318.0,8476853.0,8477939.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Jake McCabe,Auston Matthews,Morgan Rielly,William Nylander,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,07:43,12:17,right,takeaway,664,3,REG,-40.0,-22.0,O,,,12.0,28.0,,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2863,140.0,TOR,1.0,8476853.0,,,5,5,5v5,8478483.0,8476931.0,8479318.0,8476853.0,8477939.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Mitchell Marner,Jake McCabe,Auston Matthews,Morgan Rielly,William Nylander,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,07:55,12:05,right,giveaway,666,3,REG,-63.0,-24.0,O,,,12.0,28.0,,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2875,163.0,TOR,1.0,8476931.0,,,5,5,5v5,8478483.0,8476931.0,8479318.0,8476853.0,8477939.0,,8476875.0,8480018.0,8481618.0,8481540.0,8475233.0,,Mitchell Marner,Jake McCabe,Auston Matthews,Morgan Rielly,William Nylander,,Mike Matheson,Nick Suzuki,Alex Newhook,Cole Caufield,David Savard,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,08:11,11:49,right,hit,674,3,REG,-72.0,0.0,D,,,12.0,28.0,,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2891,172.0,MTL,0.0,8482964.0,8482720.0,,5,5,5v5,8475906.0,8475714.0,8476931.0,8482720.0,8483489.0,,8481618.0,8483515.0,8480887.0,8482964.0,8481523.0,,John Klingberg,Calle Jarnkrok,Jake McCabe,Matthew Knies,Fraser Minten,,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Arber Xhekaj,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
3,08:16,11:44,right,shot-on-goal,675,3,REG,51.0,36.0,O,wrist,8478492.0,13.0,28.0,,4.0,3.0,,,,,,2023020005,20232024,2023-10-11,2,Scotiabank Arena,2896,49.0,MTL,0.0,8481523.0,,,5,5,5v5,8475906.0,8475714.0,8476931.0,8482720.0,8483489.0,,8481618.0,8483515.0,8480887.0,8482964.0,8481523.0,,John Klingberg,Calle Jarnkrok,Jake McCabe,Matthew Knies,Fraser Minten,,Alex Newhook,Juraj Slafkovsky,Jordan Harris,Arber Xhekaj,Kirby Dach,,8478492.0,8474596.0,Ilya Samsonov,Jake Allen
