period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,awayScore,homeScore,typeCode,descKey,duration,secondaryReason,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
2,10:31,09:29,right,shot-on-goal,404,2,REG,-34.0,-26.0,O,wrist,8478470.0,16.0,16.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1831,134.0,STL,1.0,8476792.0,,,5,5,5v5,8475763.0,8480281.0,8477944.0,8476792.0,8475753.0,,8481618.0,8476981.0,8480192.0,8477989.0,8482964.0,,Kevin Hayes,Alexey Toropchenko,Jakub Vrana,Torey Krug,Justin Faulk,,Alex Newhook,Josh Anderson,Johnathan Kovacevic,Christian Dvorak,Arber Xhekaj,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,10:32,09:28,right,stoppage,405,2,REG,,,,,,16.0,16.0,goalie-stopped-after-sog,1.0,2.0,,,,tv-timeout,2023020164,20232024,2023-11-04,2,Enterprise Center,1832,,,,,,,5,5,5v5,8475181.0,8479385.0,8477953.0,8476892.0,8477402.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Nick Leddy,Jordan Kyrou,Kasperi Kapanen,Colton Parayko,Pavel Buchnevich,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,10:32,09:28,right,faceoff,408,2,REG,-69.0,-22.0,D,,,16.0,16.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1832,169.0,MTL,0.0,8480018.0,8477402.0,,5,5,5v5,8475181.0,8479385.0,8477953.0,8476892.0,8477402.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Nick Leddy,Jordan Kyrou,Kasperi Kapanen,Colton Parayko,Pavel Buchnevich,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,10:39,09:21,right,shot-on-goal,409,2,REG,-30.0,-2.0,O,wrist,8478470.0,16.0,17.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1839,130.0,STL,1.0,8479385.0,,,5,5,5v5,8475181.0,8479385.0,8477953.0,8476892.0,8477402.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Nick Leddy,Jordan Kyrou,Kasperi Kapanen,Colton Parayko,Pavel Buchnevich,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,10:51,09:09,right,shot-on-goal,410,2,REG,-76.0,21.0,O,wrist,8478470.0,16.0,18.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1851,176.0,STL,1.0,8479385.0,,,5,5,5v5,8475181.0,8479385.0,8477953.0,8476892.0,8477402.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Nick Leddy,Jordan Kyrou,Kasperi Kapanen,Colton Parayko,Pavel Buchnevich,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,10:53,09:07,right,stoppage,411,2,REG,,,,,,16.0,18.0,goalie-stopped-after-sog,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1853,,,,,,,5,5,5v5,8479385.0,8477953.0,8476792.0,8475753.0,8477402.0,,8476875.0,8475848.0,8480887.0,8476871.0,8477497.0,,Jordan Kyrou,Kasperi Kapanen,Torey Krug,Justin Faulk,Pavel Buchnevich,,Mike Matheson,Brendan Gallagher,Jordan Harris,Tanner Pearson,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,10:53,09:07,right,faceoff,414,2,REG,-69.0,22.0,D,,,16.0,18.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1853,169.0,MTL,0.0,8477497.0,8477402.0,,5,5,5v5,8479385.0,8477953.0,8476792.0,8475753.0,8477402.0,,8476875.0,8475848.0,8480887.0,8476871.0,8477497.0,,Jordan Kyrou,Kasperi Kapanen,Torey Krug,Justin Faulk,Pavel Buchnevich,,Mike Matheson,Brendan Gallagher,Jordan Harris,Tanner Pearson,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,10:57,09:03,right,hit,415,2,REG,-97.0,15.0,O,,,16.0,18.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1857,197.0,STL,1.0,8477402.0,8476875.0,,5,5,5v5,8479385.0,8477953.0,8476792.0,8475753.0,8477402.0,,8476875.0,8475848.0,8480887.0,8476871.0,8477497.0,,Jordan Kyrou,Kasperi Kapanen,Torey Krug,Justin Faulk,Pavel Buchnevich,,Mike Matheson,Brendan Gallagher,Jordan Harris,Tanner Pearson,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,11:11,08:49,right,shot-on-goal,416,2,REG,-76.0,13.0,O,wrist,8478470.0,16.0,19.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1871,176.0,STL,1.0,8479385.0,,,5,5,5v5,8479385.0,8477953.0,8476792.0,8475753.0,8477402.0,,8476875.0,8475848.0,8480887.0,8476871.0,8477497.0,,Jordan Kyrou,Kasperi Kapanen,Torey Krug,Justin Faulk,Pavel Buchnevich,,Mike Matheson,Brendan Gallagher,Jordan Harris,Tanner Pearson,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,11:38,08:22,right,hit,420,2,REG,53.0,39.0,D,,,16.0,19.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1898,47.0,STL,1.0,8482089.0,8480887.0,,5,5,5v5,8479385.0,8476792.0,8482089.0,8475753.0,8477402.0,,8475848.0,8481540.0,8480192.0,8480887.0,8477497.0,,Jordan Kyrou,Torey Krug,Jake Neighbours,Justin Faulk,Pavel Buchnevich,,Brendan Gallagher,Cole Caufield,Johnathan Kovacevic,Jordan Harris,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,11:39,08:21,right,shot-on-goal,421,2,REG,90.0,9.0,O,wrap-around,8480981.0,17.0,19.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1899,10.0,MTL,0.0,8475848.0,,,5,5,5v5,8479385.0,8476792.0,8482089.0,8475753.0,8477402.0,,8475848.0,8481540.0,8480192.0,8480887.0,8477497.0,,Jordan Kyrou,Torey Krug,Jake Neighbours,Justin Faulk,Pavel Buchnevich,,Brendan Gallagher,Cole Caufield,Johnathan Kovacevic,Jordan Harris,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,11:40,08:20,right,shot-on-goal,422,2,REG,78.0,-2.0,O,snap,8480981.0,18.0,19.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1900,22.0,MTL,0.0,8481540.0,,,5,5,5v5,8479385.0,8476792.0,8482089.0,8475753.0,8477402.0,,8475848.0,8481540.0,8480192.0,8480887.0,8477497.0,,Jordan Kyrou,Torey Krug,Jake Neighbours,Justin Faulk,Pavel Buchnevich,,Brendan Gallagher,Cole Caufield,Johnathan Kovacevic,Jordan Harris,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,11:43,08:17,right,stoppage,423,2,REG,,,,,,18.0,19.0,goalie-stopped-after-sog,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1903,,,,,,,5,5,5v5,8475181.0,8476892.0,8482089.0,8476897.0,8478104.0,,8480018.0,8483515.0,8481540.0,8480192.0,8482964.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,Sammy Blais,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Arber Xhekaj,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,11:43,08:17,right,faceoff,426,2,REG,69.0,-22.0,O,,,18.0,19.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1903,31.0,MTL,0.0,8480018.0,8476897.0,,5,5,5v5,8475181.0,8476892.0,8482089.0,8476897.0,8478104.0,,8480018.0,8483515.0,8481540.0,8480192.0,8482964.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,Sammy Blais,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Arber Xhekaj,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,11:46,08:14,right,blocked-shot,427,2,REG,68.0,-4.0,O,,,18.0,19.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1906,32.0,MTL,0.0,8481540.0,8483515.0,,5,5,5v5,8475181.0,8476892.0,8482089.0,8476897.0,8478104.0,,8480018.0,8483515.0,8481540.0,8480192.0,8482964.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,Sammy Blais,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Arber Xhekaj,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,11:59,08:01,right,hit,428,2,REG,-47.0,39.0,O,,,18.0,19.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1919,147.0,STL,1.0,8476897.0,8480192.0,,5,5,5v5,8475181.0,8476892.0,8482089.0,8476897.0,8478104.0,,8480018.0,8483515.0,8481540.0,8480192.0,8482964.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,Sammy Blais,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Arber Xhekaj,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,12:06,07:54,right,shot-on-goal,429,2,REG,-41.0,1.0,O,slap,8478470.0,18.0,20.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1926,141.0,STL,1.0,8476897.0,,,5,5,5v5,8475181.0,8476892.0,8482089.0,8476897.0,8478104.0,,8480018.0,8483515.0,8481540.0,8480192.0,8482964.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,Sammy Blais,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Arber Xhekaj,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,12:16,07:44,right,shot-on-goal,431,2,REG,85.0,-28.0,O,wrist,8480981.0,19.0,20.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1936,15.0,MTL,0.0,8481540.0,,,5,5,5v5,8475181.0,8475170.0,8476892.0,8482089.0,8478104.0,,8480018.0,8483515.0,8481540.0,8480192.0,8482964.0,,Nick Leddy,Brayden Schenn,Colton Parayko,Jake Neighbours,Sammy Blais,,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Arber Xhekaj,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,12:19,07:41,right,faceoff,435,2,REG,69.0,-22.0,D,,,19.0,20.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1939,31.0,STL,1.0,8475170.0,8477989.0,,5,5,5v5,8474618.0,8475170.0,8476438.0,8479385.0,8481006.0,,8481618.0,8476981.0,8482087.0,8477989.0,8482111.0,,Marco Scandella,Brayden Schenn,Brandon Saad,Jordan Kyrou,Tyler Tucker,,Alex Newhook,Josh Anderson,Kaiden Guhle,Christian Dvorak,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,12:19,07:41,right,stoppage,432,2,REG,,,,,,19.0,20.0,goalie-stopped-after-sog,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1939,,,,,,,5,5,5v5,8474618.0,8475170.0,8476438.0,8479385.0,8481006.0,,8481618.0,8476981.0,8482087.0,8477989.0,8482111.0,,Marco Scandella,Brayden Schenn,Brandon Saad,Jordan Kyrou,Tyler Tucker,,Alex Newhook,Josh Anderson,Kaiden Guhle,Christian Dvorak,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,12:56,07:04,right,takeaway,436,2,REG,56.0,-21.0,D,,,19.0,20.0,,1.0,2.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1976,44.0,STL,1.0,8481006.0,,,5,5,5v5,8474618.0,8475170.0,8476438.0,8479385.0,8481006.0,,8481618.0,8476981.0,8482087.0,8477989.0,8482111.0,,Marco Scandella,Brayden Schenn,Brandon Saad,Jordan Kyrou,Tyler Tucker,,Alex Newhook,Josh Anderson,Kaiden Guhle,Christian Dvorak,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,13:03,06:57,right,goal,438,2,REG,-75.0,11.0,O,snap,8478470.0,19.0,20.0,,1.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1983,175.0,STL,1.0,8476438.0,8479385.0,8475170.0,5,5,5v5,8475763.0,8480281.0,8477944.0,8476792.0,8475753.0,,8476875.0,8476469.0,8480887.0,8479543.0,8478133.0,,Kevin Hayes,Alexey Toropchenko,Jakub Vrana,Torey Krug,Justin Faulk,,Mike Matheson,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,13:03,06:57,right,faceoff,441,2,REG,0.0,0.0,N,,,19.0,20.0,,1.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,1983,100.0,STL,1.0,8475763.0,8478133.0,,5,5,5v5,8475763.0,8480281.0,8477944.0,8476792.0,8475753.0,,8476875.0,8476469.0,8480887.0,8479543.0,8478133.0,,Kevin Hayes,Alexey Toropchenko,Jakub Vrana,Torey Krug,Justin Faulk,,Mike Matheson,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,13:22,06:38,right,hit,442,2,REG,98.0,-9.0,O,,,19.0,20.0,,1.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2002,2.0,MTL,0.0,8476469.0,8476792.0,,5,5,5v5,8475763.0,8480281.0,8477944.0,8476792.0,8475753.0,,8476875.0,8476469.0,8480887.0,8479543.0,8478133.0,,Kevin Hayes,Alexey Toropchenko,Jakub Vrana,Torey Krug,Justin Faulk,,Mike Matheson,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,13:53,06:07,right,shot-on-goal,446,2,REG,-43.0,-13.0,O,wrist,8478470.0,19.0,21.0,,1.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2033,143.0,STL,1.0,8477944.0,,,5,5,5v5,8475181.0,8475763.0,8477944.0,8476792.0,8477402.0,,8476875.0,8476469.0,8480887.0,8476871.0,8478133.0,,Nick Leddy,Kevin Hayes,Jakub Vrana,Torey Krug,Pavel Buchnevich,,Mike Matheson,Joel Armia,Jordan Harris,Tanner Pearson,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,13:56,06:04,right,stoppage,448,2,REG,,,,,,19.0,21.0,goalie-stopped-after-sog,1.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2036,,,,,,,5,5,5v5,8475181.0,8476892.0,8482089.0,8476897.0,8478104.0,,8475848.0,8480192.0,8476871.0,8482964.0,8477497.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,Sammy Blais,,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,13:56,06:04,right,faceoff,451,2,REG,-69.0,-22.0,D,,,19.0,21.0,,1.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2036,169.0,MTL,0.0,8477497.0,8478104.0,,5,5,5v5,8475181.0,8476892.0,8482089.0,8476897.0,8478104.0,,8475848.0,8480192.0,8476871.0,8482964.0,8477497.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,Sammy Blais,,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,14:19,05:41,right,hit,452,2,REG,98.0,-12.0,O,,,19.0,21.0,,1.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2059,2.0,MTL,0.0,8482964.0,8476892.0,,5,5,5v5,8475181.0,8476892.0,8482089.0,8476897.0,8478104.0,,8475848.0,8480192.0,8476871.0,8482964.0,8477497.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,Sammy Blais,,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,14:46,05:14,right,takeaway,455,2,REG,97.0,-1.0,O,,,19.0,21.0,,1.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2086,3.0,MTL,0.0,8477497.0,,,5,5,5v5,8475181.0,8476892.0,8482089.0,8476897.0,8478104.0,,8475848.0,8482087.0,8482111.0,8476871.0,8477497.0,,Nick Leddy,Colton Parayko,Jake Neighbours,Oskar Sundqvist,Sammy Blais,,Brendan Gallagher,Kaiden Guhle,Justin Barron,Tanner Pearson,Sean Monahan,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,14:48,05:12,right,goal,456,2,REG,67.0,-10.0,O,wrist,8480981.0,19.0,21.0,,2.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2088,33.0,MTL,0.0,8475848.0,8477497.0,,5,5,5v5,8480023.0,8477953.0,8476792.0,8475753.0,8477402.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Robert Thomas,Kasperi Kapanen,Torey Krug,Justin Faulk,Pavel Buchnevich,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,14:48,05:12,right,faceoff,459,2,REG,0.0,0.0,N,,,19.0,21.0,,2.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2088,100.0,MTL,0.0,8480018.0,8480023.0,,5,5,5v5,8480023.0,8477953.0,8476792.0,8475753.0,8477402.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Robert Thomas,Kasperi Kapanen,Torey Krug,Justin Faulk,Pavel Buchnevich,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,14:57,05:03,right,stoppage,460,2,REG,,,,,,19.0,21.0,puck-in-crowd,2.0,3.0,,,,tv-timeout,2023020164,20232024,2023-11-04,2,Enterprise Center,2097,,,,,,,5,5,5v5,8475181.0,8480023.0,8477953.0,8476892.0,8477402.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Nick Leddy,Robert Thomas,Kasperi Kapanen,Colton Parayko,Pavel Buchnevich,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,14:57,05:03,right,faceoff,463,2,REG,20.0,-22.0,N,,,19.0,21.0,,2.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2097,80.0,MTL,0.0,8480018.0,8480023.0,,5,5,5v5,8475181.0,8480023.0,8477953.0,8476892.0,8477402.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Nick Leddy,Robert Thomas,Kasperi Kapanen,Colton Parayko,Pavel Buchnevich,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,15:44,04:16,right,giveaway,467,2,REG,62.0,-19.0,D,,,19.0,21.0,,2.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2144,38.0,STL,1.0,8475181.0,,,5,5,5v5,8475181.0,8480023.0,8476438.0,8479385.0,8476892.0,,8483515.0,8482087.0,8481540.0,8477989.0,8480887.0,,Nick Leddy,Robert Thomas,Brandon Saad,Jordan Kyrou,Colton Parayko,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Christian Dvorak,Jordan Harris,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,15:49,04:11,right,shot-on-goal,469,2,REG,80.0,7.0,O,tip-in,8480981.0,20.0,21.0,,2.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2149,20.0,MTL,0.0,8483515.0,,,5,5,5v5,8475181.0,8480023.0,8476438.0,8479385.0,8476892.0,,8476875.0,8483515.0,8481540.0,8477989.0,8480887.0,,Nick Leddy,Robert Thomas,Brandon Saad,Jordan Kyrou,Colton Parayko,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Jordan Harris,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,15:55,04:05,right,takeaway,471,2,REG,60.0,40.0,O,,,20.0,21.0,,2.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2155,40.0,MTL,0.0,8477989.0,,,5,5,5v5,8475181.0,8480023.0,8476438.0,8479385.0,8476892.0,,8476875.0,8481618.0,8483515.0,8477989.0,8480887.0,,Nick Leddy,Robert Thomas,Brandon Saad,Jordan Kyrou,Colton Parayko,,Mike Matheson,Alex Newhook,Juraj Slafkovsky,Christian Dvorak,Jordan Harris,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,15:56,04:04,right,giveaway,472,2,REG,61.0,33.0,O,,,20.0,21.0,,2.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2156,39.0,MTL,0.0,8477989.0,,,5,5,5v5,8475181.0,8480023.0,8476438.0,8479385.0,8476892.0,,8476875.0,8481618.0,8483515.0,8477989.0,8480887.0,,Nick Leddy,Robert Thomas,Brandon Saad,Jordan Kyrou,Colton Parayko,,Mike Matheson,Alex Newhook,Juraj Slafkovsky,Christian Dvorak,Jordan Harris,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,16:06,03:54,right,shot-on-goal,476,2,REG,-76.0,-6.0,O,backhand,8478470.0,20.0,22.0,,2.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2166,176.0,STL,1.0,8479385.0,,,5,5,5v5,8475170.0,8476438.0,8479385.0,8476792.0,8475753.0,,8476875.0,8481618.0,8476981.0,8477989.0,8480887.0,,Brayden Schenn,Brandon Saad,Jordan Kyrou,Torey Krug,Justin Faulk,,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Jordan Harris,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,16:07,03:53,right,faceoff,479,2,REG,-69.0,-22.0,D,,,20.0,22.0,,2.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2167,169.0,MTL,0.0,8478133.0,8475170.0,,5,5,5v5,8475170.0,8476438.0,8479385.0,8476792.0,8475753.0,,8476875.0,8476981.0,8477989.0,8480887.0,8478133.0,,Brayden Schenn,Brandon Saad,Jordan Kyrou,Torey Krug,Justin Faulk,,Mike Matheson,Josh Anderson,Christian Dvorak,Jordan Harris,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,16:07,03:53,right,stoppage,477,2,REG,,,,,,20.0,22.0,goalie-stopped-after-sog,2.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2167,,,,,,,5,5,5v5,8475170.0,8476438.0,8479385.0,8476792.0,8475753.0,,8476875.0,8476981.0,8477989.0,8480887.0,8478133.0,,Brayden Schenn,Brandon Saad,Jordan Kyrou,Torey Krug,Justin Faulk,,Mike Matheson,Josh Anderson,Christian Dvorak,Jordan Harris,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,16:26,03:34,right,blocked-shot,481,2,REG,-77.0,-2.0,D,,,20.0,22.0,,2.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2186,177.0,MTL,0.0,8475753.0,8477989.0,,5,5,5v5,8475170.0,8476438.0,8479385.0,8476792.0,8475753.0,,8476875.0,8481618.0,8476981.0,8477989.0,8480887.0,,Brayden Schenn,Brandon Saad,Jordan Kyrou,Torey Krug,Justin Faulk,,Mike Matheson,Alex Newhook,Josh Anderson,Christian Dvorak,Jordan Harris,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,17:10,02:50,right,hit,488,2,REG,24.0,-40.0,N,,,20.0,22.0,,2.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2230,76.0,STL,1.0,8481006.0,8481618.0,,5,5,5v5,8474618.0,8475763.0,8480281.0,8477944.0,8481006.0,,8476875.0,8481618.0,8476981.0,8480192.0,8478133.0,,Marco Scandella,Kevin Hayes,Alexey Toropchenko,Jakub Vrana,Tyler Tucker,,Mike Matheson,Alex Newhook,Josh Anderson,Johnathan Kovacevic,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,17:32,02:28,right,hit,491,2,REG,13.0,-39.0,N,,,20.0,22.0,,2.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2252,87.0,MTL,0.0,8479543.0,8481006.0,,5,5,5v5,8474618.0,8475763.0,8480281.0,8477944.0,8481006.0,,8476875.0,8480192.0,8476469.0,8479543.0,8478133.0,,Marco Scandella,Kevin Hayes,Alexey Toropchenko,Jakub Vrana,Tyler Tucker,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,17:42,02:18,right,stoppage,493,2,REG,,,,,,20.0,22.0,icing,2.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2262,,,,,,,5,5,5v5,8475181.0,8480023.0,8477953.0,8476892.0,8477402.0,,8476875.0,8480192.0,8476469.0,8479543.0,8478133.0,,Nick Leddy,Robert Thomas,Kasperi Kapanen,Colton Parayko,Pavel Buchnevich,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
2,17:42,02:18,right,faceoff,495,2,REG,-69.0,22.0,O,,,20.0,22.0,,2.0,3.0,,,,,2023020164,20232024,2023-11-04,2,Enterprise Center,2262,169.0,STL,1.0,8480023.0,8478133.0,,5,5,5v5,8475181.0,8480023.0,8477953.0,8476892.0,8477402.0,,8476875.0,8480192.0,8476469.0,8479543.0,8478133.0,,Nick Leddy,Robert Thomas,Kasperi Kapanen,Colton Parayko,Pavel Buchnevich,,Mike Matheson,Johnathan Kovacevic,Joel Armia,Michael Pezzetta,Jake Evans,,8480981.0,8478470.0,Joel Hofer,Sam Montembeault
