period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,typeCode,descKey,duration,secondaryReason,awayScore,homeScore,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
1,00:00,20:00,right,period-start,8,1,REG,,,,,,0.0,0.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,0,,,,,,,5,5,5v5,8475279.0,8480011.0,8479992.0,8478432.0,8473507.0,,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,,Ben Chiarot,Klim Kostin,Michael Rasmussen,Christian Fischer,Jeff Petry,,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,00:00,20:00,right,faceoff,11,1,REG,0.0,0.0,N,,,0.0,0.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,0,100.0,MTL,0.0,8477497.0,8479992.0,,5,5,5v5,8475279.0,8480011.0,8479992.0,8478432.0,8473507.0,,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,,Ben Chiarot,Klim Kostin,Michael Rasmussen,Christian Fischer,Jeff Petry,,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,00:18,19:42,right,shot-on-goal,12,1,REG,-41.0,27.0,O,slap,8480051.0,0.0,1.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,18,141.0,DET,1.0,8473507.0,,,5,5,5v5,8475279.0,8480011.0,8479992.0,8478432.0,8473507.0,,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,,Ben Chiarot,Klim Kostin,Michael Rasmussen,Christian Fischer,Jeff Petry,,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,00:20,19:40,right,stoppage,13,1,REG,,,,,,0.0,1.0,goalie-stopped-after-sog,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,20,,,,,,,5,5,5v5,8475279.0,8477429.0,8478512.0,8477456.0,8473507.0,,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,,Ben Chiarot,Andrew Copp,Austin Czarnik,J.T. Compher,Jeff Petry,,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,00:20,19:40,right,faceoff,15,1,REG,-69.0,22.0,D,,,0.0,1.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,20,169.0,MTL,0.0,8477497.0,8477456.0,,5,5,5v5,8475279.0,8477429.0,8478512.0,8477456.0,8473507.0,,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,,Ben Chiarot,Andrew Copp,Austin Czarnik,J.T. Compher,Jeff Petry,,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,00:37,19:23,right,shot-on-goal,16,1,REG,34.0,-36.0,O,wrist,8473503.0,1.0,1.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,37,66.0,MTL,0.0,8482087.0,,,5,5,5v5,8475279.0,8477429.0,8478512.0,8477456.0,8473507.0,,8475848.0,8482087.0,8480192.0,8476871.0,8477497.0,,Ben Chiarot,Andrew Copp,Austin Czarnik,J.T. Compher,Jeff Petry,,Brendan Gallagher,Kaiden Guhle,Johnathan Kovacevic,Tanner Pearson,Sean Monahan,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,00:39,19:21,right,stoppage,17,1,REG,,,,,,1.0,1.0,goalie-stopped-after-sog,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,39,,,,,,,5,5,5v5,8482078.0,8481542.0,8477946.0,8479337.0,8478013.0,,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,Lucas Raymond,Moritz Seider,Dylan Larkin,Alex DeBrincat,Jake Walman,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,00:39,19:21,right,faceoff,20,1,REG,69.0,-22.0,O,,,1.0,1.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,39,31.0,MTL,0.0,8480018.0,8477946.0,,5,5,5v5,8482078.0,8481542.0,8477946.0,8479337.0,8478013.0,,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,Lucas Raymond,Moritz Seider,Dylan Larkin,Alex DeBrincat,Jake Walman,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,00:55,19:05,right,faceoff,22,1,REG,69.0,-22.0,O,,,1.0,1.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,55,31.0,MTL,0.0,8480018.0,8477946.0,,5,5,5v5,8482078.0,8481542.0,8477946.0,8479337.0,8478013.0,,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,Lucas Raymond,Moritz Seider,Dylan Larkin,Alex DeBrincat,Jake Walman,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,00:55,19:05,right,stoppage,21,1,REG,,,,,,1.0,1.0,icing,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,55,,,,,,,5,5,5v5,8482078.0,8481542.0,8477946.0,8479337.0,8478013.0,,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,Lucas Raymond,Moritz Seider,Dylan Larkin,Alex DeBrincat,Jake Walman,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,00:58,19:02,right,shot-on-goal,23,1,REG,81.0,-17.0,O,wrist,8473503.0,2.0,1.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,58,19.0,MTL,0.0,8482111.0,,,5,5,5v5,8482078.0,8481542.0,8477946.0,8479337.0,8478013.0,,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,Lucas Raymond,Moritz Seider,Dylan Larkin,Alex DeBrincat,Jake Walman,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,01:37,18:23,right,takeaway,30,1,REG,-97.0,-6.0,D,,,2.0,1.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,97,197.0,MTL,0.0,8477989.0,,,5,5,5v5,8476874.0,8475718.0,8474102.0,8477946.0,8478466.0,,8476875.0,8476981.0,8481540.0,8477989.0,8482111.0,,Olli Maatta,Justin Holl,David Perron,Dylan Larkin,Daniel Sprong,,Mike Matheson,Josh Anderson,Cole Caufield,Christian Dvorak,Justin Barron,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,02:20,17:40,right,hit,38,1,REG,90.0,33.0,O,,,2.0,1.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,140,10.0,MTL,0.0,8481540.0,8473507.0,,5,5,5v5,8475279.0,8480011.0,8478432.0,8473507.0,8480813.0,,8483515.0,8481540.0,8480887.0,8478133.0,8482964.0,,Ben Chiarot,Klim Kostin,Christian Fischer,Jeff Petry,Joe Veleno,,Juraj Slafkovsky,Cole Caufield,Jordan Harris,Jake Evans,Arber Xhekaj,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,02:32,17:28,right,delayed-penalty,42,1,REG,,,,,,2.0,1.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,152,,MTL,0.0,,,,5,5,5v5,8475279.0,8480011.0,8479992.0,8478432.0,8473507.0,,8476469.0,8480887.0,8479543.0,8478133.0,8482964.0,,Ben Chiarot,Klim Kostin,Michael Rasmussen,Christian Fischer,Jeff Petry,,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,02:35,17:25,right,blocked-shot,43,1,REG,-84.0,2.0,D,,,2.0,1.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,155,184.0,MTL,0.0,8479992.0,8480887.0,,5,5,5v5,8475279.0,8480011.0,8479992.0,8478432.0,8473507.0,,8476469.0,8480887.0,8479543.0,8478133.0,8482964.0,,Ben Chiarot,Klim Kostin,Michael Rasmussen,Christian Fischer,Jeff Petry,,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,02:47,17:13,right,missed-shot,45,1,REG,-61.0,14.0,O,wrist,8480051.0,2.0,1.0,hit-left-post,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,167,161.0,DET,1.0,8477946.0,,,6,5,6v5,8475279.0,8480011.0,8479992.0,8478432.0,8473507.0,8477946.0,8476469.0,8480887.0,8479543.0,8478133.0,8482964.0,,Ben Chiarot,Klim Kostin,Michael Rasmussen,Christian Fischer,Jeff Petry,Dylan Larkin,Joel Armia,Jordan Harris,Michael Pezzetta,Jake Evans,Arber Xhekaj,,,8480051.0,,Cayden Primeau
1,02:58,17:02,right,penalty,46,1,REG,-78.0,-2.0,D,,,2.0,1.0,,MIN,holding,2.0,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,178,178.0,MTL,0.0,8480887.0,8480011.0,,5,4,4v5,8482078.0,8481542.0,8477946.0,8479337.0,8478013.0,,8482087.0,8480192.0,8476469.0,8478133.0,,,Lucas Raymond,Moritz Seider,Dylan Larkin,Alex DeBrincat,Jake Walman,,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,02:58,17:02,right,faceoff,50,1,REG,-69.0,-22.0,D,,,2.0,1.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,178,169.0,MTL,0.0,8478133.0,8477946.0,,5,4,4v5,8482078.0,8481542.0,8477946.0,8479337.0,8478013.0,,8482087.0,8480192.0,8476469.0,8478133.0,,,Lucas Raymond,Moritz Seider,Dylan Larkin,Alex DeBrincat,Jake Walman,,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,03:03,16:57,right,blocked-shot,51,1,REG,-77.0,-4.0,D,,,2.0,1.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,183,177.0,MTL,0.0,8477946.0,8480192.0,,5,4,4v5,8482078.0,8481542.0,8477946.0,8479337.0,8478013.0,,8482087.0,8480192.0,8476469.0,8478133.0,,,Lucas Raymond,Moritz Seider,Dylan Larkin,Alex DeBrincat,Jake Walman,,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,03:32,16:28,right,hit,56,1,REG,-47.0,-37.0,D,,,2.0,1.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,212,147.0,MTL,0.0,8482111.0,8477946.0,,5,4,4v5,8482078.0,8481542.0,8477946.0,8479337.0,8478013.0,,8476875.0,8480018.0,8477989.0,8482111.0,,,Lucas Raymond,Moritz Seider,Dylan Larkin,Alex DeBrincat,Jake Walman,,Mike Matheson,Nick Suzuki,Christian Dvorak,Justin Barron,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,03:38,16:22,right,giveaway,57,1,REG,-93.0,-13.0,O,,,2.0,1.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,218,193.0,DET,1.0,8477946.0,,,5,4,5v4,8482078.0,8481542.0,8477946.0,8479337.0,8478013.0,,8476875.0,8480018.0,8477989.0,8482111.0,,,Lucas Raymond,Moritz Seider,Dylan Larkin,Alex DeBrincat,Jake Walman,,Mike Matheson,Nick Suzuki,Christian Dvorak,Justin Barron,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,03:46,16:14,right,shot-on-goal,58,1,REG,-46.0,4.0,O,slap,8480051.0,2.0,2.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,226,146.0,DET,1.0,8481542.0,,,5,4,5v4,8482078.0,8481542.0,8477946.0,8479337.0,8478013.0,,8476875.0,8480018.0,8477989.0,8482111.0,,,Lucas Raymond,Moritz Seider,Dylan Larkin,Alex DeBrincat,Jake Walman,,Mike Matheson,Nick Suzuki,Christian Dvorak,Justin Barron,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,03:53,16:07,right,shot-on-goal,59,1,REG,-60.0,24.0,O,slap,8480051.0,2.0,3.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,233,160.0,DET,1.0,8478013.0,,,5,4,5v4,8482078.0,8481542.0,8477946.0,8479337.0,8478013.0,,8476875.0,8480018.0,8477989.0,8482111.0,,,Lucas Raymond,Moritz Seider,Dylan Larkin,Alex DeBrincat,Jake Walman,,Mike Matheson,Nick Suzuki,Christian Dvorak,Justin Barron,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,04:13,15:47,right,missed-shot,60,1,REG,-41.0,-3.0,O,slap,8480051.0,2.0,3.0,wide-right,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,253,141.0,DET,1.0,8478013.0,,,5,4,5v4,8482078.0,8481542.0,8477946.0,8479337.0,8478013.0,,8476875.0,8480018.0,8477989.0,8482111.0,,,Lucas Raymond,Moritz Seider,Dylan Larkin,Alex DeBrincat,Jake Walman,,Mike Matheson,Nick Suzuki,Christian Dvorak,Justin Barron,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,04:56,15:04,right,blocked-shot,66,1,REG,-85.0,6.0,O,,,2.0,3.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,296,185.0,DET,1.0,8474102.0,8477429.0,,5,4,5v4,8477429.0,8477456.0,8473507.0,8474102.0,8478466.0,,8482087.0,8480192.0,8476469.0,8478133.0,,,Andrew Copp,J.T. Compher,Jeff Petry,David Perron,Daniel Sprong,,Kaiden Guhle,Johnathan Kovacevic,Joel Armia,Jake Evans,,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,05:14,14:46,right,blocked-shot,73,1,REG,-67.0,-9.0,D,,,2.0,3.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,314,167.0,MTL,0.0,8476874.0,8475848.0,,5,5,5v5,8476874.0,8475718.0,8477429.0,8477456.0,8478466.0,,8475848.0,8480192.0,8476871.0,8482964.0,8477497.0,,Olli Maatta,Justin Holl,Andrew Copp,J.T. Compher,Daniel Sprong,,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,05:23,14:37,right,takeaway,74,1,REG,-39.0,36.0,D,,,2.0,3.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,323,139.0,MTL,0.0,8476871.0,,,5,5,5v5,8476874.0,8475718.0,8477429.0,8477456.0,8478466.0,,8475848.0,8480192.0,8476871.0,8482964.0,8477497.0,,Olli Maatta,Justin Holl,Andrew Copp,J.T. Compher,Daniel Sprong,,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,05:40,14:20,right,hit,75,1,REG,-99.0,18.0,D,,,2.0,3.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,340,199.0,MTL,0.0,8480192.0,8477429.0,,5,5,5v5,8476874.0,8475718.0,8477429.0,8477456.0,8478466.0,,8475848.0,8480192.0,8476871.0,8482964.0,8477497.0,,Olli Maatta,Justin Holl,Andrew Copp,J.T. Compher,Daniel Sprong,,Brendan Gallagher,Johnathan Kovacevic,Tanner Pearson,Arber Xhekaj,Sean Monahan,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,05:50,14:10,right,hit,80,1,REG,66.0,41.0,D,,,2.0,3.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,350,34.0,DET,1.0,8475718.0,8476871.0,,5,5,5v5,8476874.0,8475718.0,8477429.0,8480011.0,8479992.0,,8476875.0,8475848.0,8480887.0,8476871.0,8477497.0,,Olli Maatta,Justin Holl,Andrew Copp,Klim Kostin,Michael Rasmussen,,Mike Matheson,Brendan Gallagher,Jordan Harris,Tanner Pearson,Sean Monahan,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,06:25,13:35,right,shot-on-goal,87,1,REG,-67.0,38.0,O,wrist,8480051.0,2.0,4.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,385,167.0,DET,1.0,8478432.0,,,5,5,5v5,8480011.0,8479992.0,8478432.0,8481542.0,8478013.0,,8476875.0,8480018.0,8481618.0,8476981.0,8480887.0,,Klim Kostin,Michael Rasmussen,Christian Fischer,Moritz Seider,Jake Walman,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Jordan Harris,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,06:27,13:33,right,stoppage,88,1,REG,,,,,,2.0,4.0,goalie-stopped-after-sog,,,,tv-timeout,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,387,,,,,,,5,5,5v5,8475279.0,8478512.0,8473507.0,8474102.0,8480813.0,,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,,Ben Chiarot,Austin Czarnik,Jeff Petry,David Perron,Joe Veleno,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,06:27,13:33,right,faceoff,91,1,REG,-69.0,22.0,O,,,2.0,4.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,387,169.0,DET,1.0,8478512.0,8477989.0,,5,5,5v5,8475279.0,8478512.0,8473507.0,8474102.0,8480813.0,,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,,Ben Chiarot,Austin Czarnik,Jeff Petry,David Perron,Joe Veleno,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,06:29,13:31,right,shot-on-goal,92,1,REG,-67.0,22.0,O,snap,8480051.0,2.0,5.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,389,167.0,DET,1.0,8478512.0,,,5,5,5v5,8475279.0,8478512.0,8473507.0,8474102.0,8480813.0,,8476875.0,8483515.0,8481540.0,8477989.0,8482111.0,,Ben Chiarot,Austin Czarnik,Jeff Petry,David Perron,Joe Veleno,,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Christian Dvorak,Justin Barron,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,06:34,13:26,right,stoppage,93,1,REG,,,,,,2.0,5.0,goalie-stopped-after-sog,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,394,,,,,,,5,5,5v5,8482078.0,8481542.0,8477946.0,8479337.0,8478013.0,,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,Lucas Raymond,Moritz Seider,Dylan Larkin,Alex DeBrincat,Jake Walman,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,06:34,13:26,right,faceoff,96,1,REG,-69.0,-22.0,O,,,2.0,5.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,394,169.0,DET,1.0,8477946.0,8480018.0,,5,5,5v5,8482078.0,8481542.0,8477946.0,8479337.0,8478013.0,,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,Lucas Raymond,Moritz Seider,Dylan Larkin,Alex DeBrincat,Jake Walman,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,06:40,13:20,right,shot-on-goal,97,1,REG,-46.0,-35.0,O,wrist,8480051.0,2.0,6.0,,,,,,0.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,400,146.0,DET,1.0,8477946.0,,,5,5,5v5,8482078.0,8481542.0,8477946.0,8479337.0,8478013.0,,8476875.0,8480018.0,8481618.0,8476981.0,8482111.0,,Lucas Raymond,Moritz Seider,Dylan Larkin,Alex DeBrincat,Jake Walman,,Mike Matheson,Nick Suzuki,Alex Newhook,Josh Anderson,Justin Barron,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,07:02,12:58,right,faceoff,101,1,REG,0.0,0.0,N,,,2.0,6.0,,,,,,1.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,422,100.0,MTL,0.0,8477989.0,8477456.0,,5,5,5v5,8475279.0,8477429.0,8477456.0,8473507.0,8478466.0,,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,Ben Chiarot,Andrew Copp,J.T. Compher,Jeff Petry,Daniel Sprong,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,07:02,12:58,right,goal,98,1,REG,62.0,5.0,O,wrist,8473503.0,2.0,6.0,,,,,,1.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,422,38.0,MTL,0.0,8476875.0,8481618.0,,5,5,5v5,8475279.0,8477429.0,8477456.0,8473507.0,8478466.0,,8483515.0,8482087.0,8481540.0,8480192.0,8477989.0,,Ben Chiarot,Andrew Copp,J.T. Compher,Jeff Petry,Daniel Sprong,,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,07:12,12:48,right,stoppage,102,1,REG,,,,,,2.0,6.0,puck-in-netting,,,,,1.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,432,,,,,,,4,5,4v5,8477429.0,8477456.0,8481542.0,8478013.0,,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,Andrew Copp,J.T. Compher,Moritz Seider,Jake Walman,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,07:12,12:48,right,penalty,103,1,REG,70.0,-39.0,D,,,2.0,6.0,,MIN,delaying-game-puck-over-glass,2.0,,1.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,432,30.0,DET,1.0,8473507.0,,,4,5,4v5,8477429.0,8477456.0,8481542.0,8478013.0,,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,Andrew Copp,J.T. Compher,Moritz Seider,Jake Walman,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,07:12,12:48,right,faceoff,107,1,REG,69.0,22.0,O,,,2.0,6.0,,,,,,1.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,432,31.0,MTL,0.0,8477497.0,8477456.0,,4,5,5v4,8477429.0,8477456.0,8481542.0,8478013.0,,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,Andrew Copp,J.T. Compher,Moritz Seider,Jake Walman,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,08:07,11:53,right,hit,108,1,REG,38.0,-37.0,D,,,2.0,6.0,,,,,,1.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,487,62.0,DET,1.0,8477456.0,8476875.0,,4,5,4v5,8477429.0,8477456.0,8481542.0,8478013.0,,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,,Andrew Copp,J.T. Compher,Moritz Seider,Jake Walman,,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,08:30,11:30,right,giveaway,118,1,REG,80.0,33.0,D,,,2.0,6.0,,,,,,1.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,510,20.0,DET,1.0,8475718.0,,,4,5,4v5,8475718.0,8475279.0,8479992.0,8477946.0,,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,,Justin Holl,Ben Chiarot,Michael Rasmussen,Dylan Larkin,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,08:37,11:23,right,missed-shot,119,1,REG,52.0,10.0,O,wrist,8473503.0,2.0,6.0,high-and-wide-right,,,,,1.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,517,48.0,MTL,0.0,8481618.0,,,4,5,5v4,8475718.0,8475279.0,8479992.0,8477946.0,,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,,Justin Holl,Ben Chiarot,Michael Rasmussen,Dylan Larkin,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,08:55,11:05,right,missed-shot,120,1,REG,69.0,-13.0,O,wrist,8473503.0,2.0,6.0,high-and-wide-left,,,,,1.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,535,31.0,MTL,0.0,8483515.0,,,4,5,5v4,8475718.0,8475279.0,8479992.0,8477946.0,,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,,Justin Holl,Ben Chiarot,Michael Rasmussen,Dylan Larkin,,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,,8473503.0,8480051.0,James Reimer,Cayden Primeau
1,09:21,10:39,right,shot-on-goal,126,1,REG,-74.0,19.0,O,wrist,8480051.0,2.0,7.0,,,,,,1.0,0.0,,2023020195,20232024,2023-11-09,2,Little Caesars Arena,561,174.0,DET,1.0,8473507.0,,,5,5,5v5,8476874.0,8479992.0,8473507.0,8481542.0,8480813.0,,8475848.0,8481618.0,8482087.0,8482111.0,8476871.0,,Olli Maatta,Michael Rasmussen,Jeff Petry,Moritz Seider,Joe Veleno,,Brendan Gallagher,Alex Newhook,Kaiden Guhle,Justin Barron,Tanner Pearson,,8473503.0,8480051.0,James Reimer,Cayden Primeau
