period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
1,10:19,09:41,left,giveaway,142,1,REG,-93.0,11.0,D,,,6.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,619,SJS,1.0,8478406.0,,,5,5,5v5,8476988.0,8477407.0,8480188.0,8480884.0,8475798.0,8475848.0,8480018.0,8481618.0,8482087.0,8480184.0,Matt Benning,Anthony Duclair,Fabian Zetterlund,Calen Addison,Mikael Granlund,Brendan Gallagher,Nick Suzuki,Alex Newhook,Kaiden Guhle,Gustav Lindström,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-93.0,11.0
1,10:26,09:34,left,takeaway,144,1,REG,-55.0,6.0,D,,,6.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,626,SJS,1.0,8475798.0,,,5,5,5v5,8477335.0,8476988.0,8477407.0,8480821.0,8480188.0,8475848.0,8480018.0,8481618.0,8482087.0,8480184.0,Kyle Burroughs,Matt Benning,Anthony Duclair,Filip Zadina,Fabian Zetterlund,Brendan Gallagher,Nick Suzuki,Alex Newhook,Kaiden Guhle,Gustav Lindström,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-55.0,6.0
1,10:41,09:19,left,hit,151,1,REG,-84.0,34.0,D,,,6.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,641,SJS,1.0,8476988.0,8480018.0,,5,5,5v5,8477335.0,8476988.0,8480821.0,8480188.0,8476881.0,8476875.0,8480018.0,8476981.0,8482111.0,8476871.0,Kyle Burroughs,Matt Benning,Filip Zadina,Fabian Zetterlund,Tomas Hertl,Mike Matheson,Nick Suzuki,Josh Anderson,Justin Barron,Tanner Pearson,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-84.0,34.0
1,11:17,08:43,left,blocked-shot,155,1,REG,57.0,-27.0,D,,,6.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,677,MTL,0.0,8480821.0,8477497.0,,5,5,5v5,8477335.0,8480821.0,8476881.0,8482667.0,8481537.0,8476875.0,8476981.0,8482111.0,8476871.0,8477497.0,Kyle Burroughs,Filip Zadina,Tomas Hertl,William Eklund,Nikita Okhotiuk,Mike Matheson,Josh Anderson,Justin Barron,Tanner Pearson,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-57.0,27.0
1,11:26,08:34,left,shot-on-goal,157,1,REG,-82.0,7.0,O,wrist,8478406.0,7.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,686,MTL,0.0,8476871.0,,,5,5,5v5,8477335.0,8480821.0,8476881.0,8482667.0,8481537.0,8476875.0,8476981.0,8481593.0,8476871.0,8477497.0,Kyle Burroughs,Filip Zadina,Tomas Hertl,William Eklund,Nikita Okhotiuk,Mike Matheson,Josh Anderson,Jayden Struble,Tanner Pearson,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,82.0,-7.0
1,11:28,08:32,left,stoppage,158,1,REG,,,,,,7.0,3.0,goalie-stopped-after-sog,tv-timeout,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,688,,,,,,5,5,5v5,8480834.0,8481477.0,8479316.0,8479983.0,8474884.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Ty Emberson,Nico Sturm,Luke Kunin,Mario Ferraro,Mike Hoffman,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
1,11:28,08:32,left,faceoff,161,1,REG,-69.0,22.0,D,,,7.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,688,SJS,1.0,8479316.0,8483515.0,,5,5,5v5,8480834.0,8481477.0,8479316.0,8479983.0,8474884.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Ty Emberson,Nico Sturm,Luke Kunin,Mario Ferraro,Mike Hoffman,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-69.0,22.0
1,12:02,07:58,left,blocked-shot,162,1,REG,-45.0,28.0,D,,,7.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,722,SJS,1.0,8480192.0,8481477.0,,5,5,5v5,8480834.0,8481477.0,8479316.0,8479983.0,8474884.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Ty Emberson,Nico Sturm,Luke Kunin,Mario Ferraro,Mike Hoffman,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-45.0,28.0
1,12:04,07:56,left,shot-on-goal,163,1,REG,-40.0,-6.0,O,wrist,8478406.0,8.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,724,MTL,0.0,8481593.0,,,5,5,5v5,8480834.0,8481477.0,8479316.0,8479983.0,8474884.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Ty Emberson,Nico Sturm,Luke Kunin,Mario Ferraro,Mike Hoffman,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,40.0,6.0
1,12:06,07:54,left,blocked-shot,164,1,REG,-81.0,-4.0,D,,,8.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,726,SJS,1.0,8481540.0,8479316.0,,5,5,5v5,8480834.0,8481477.0,8479316.0,8479983.0,8474884.0,8483515.0,8481540.0,8480192.0,8477989.0,8481593.0,Ty Emberson,Nico Sturm,Luke Kunin,Mario Ferraro,Mike Hoffman,Juraj Slafkovsky,Cole Caufield,Johnathan Kovacevic,Christian Dvorak,Jayden Struble,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-81.0,-4.0
1,12:34,07:26,left,penalty,165,1,REG,-93.0,-31.0,D,,,8.0,3.0,,,MIN,delaying-game-puck-over-glass,2.0,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,754,SJS,1.0,8474884.0,,,4,5,4v5,8476988.0,8477846.0,8479983.0,8475798.0,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,Matt Benning,Ryan Carpenter,Mario Ferraro,Mikael Granlund,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-93.0,-31.0
1,12:34,07:26,left,faceoff,169,1,REG,-69.0,-22.0,D,,,8.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,754,SJS,1.0,8477846.0,8477497.0,,4,5,4v5,8476988.0,8477846.0,8479983.0,8475798.0,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,Matt Benning,Ryan Carpenter,Mario Ferraro,Mikael Granlund,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-69.0,-22.0
1,12:53,07:07,left,hit,170,1,REG,-37.0,-38.0,D,,,8.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,773,SJS,1.0,8476988.0,8476875.0,,4,5,4v5,8476988.0,8477846.0,8479983.0,8475798.0,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,Matt Benning,Ryan Carpenter,Mario Ferraro,Mikael Granlund,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-37.0,-38.0
1,13:11,06:49,left,blocked-shot,171,1,REG,-71.0,15.0,D,,,8.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,791,SJS,1.0,8480018.0,8479983.0,,4,5,4v5,8476988.0,8477846.0,8479983.0,8475798.0,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,Matt Benning,Ryan Carpenter,Mario Ferraro,Mikael Granlund,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-71.0,15.0
1,13:20,06:40,left,shot-on-goal,172,1,REG,-39.0,-16.0,O,wrist,8478406.0,9.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,800,MTL,0.0,8476875.0,,,4,5,5v4,8476988.0,8477846.0,8479983.0,8475798.0,,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,Matt Benning,Ryan Carpenter,Mario Ferraro,Mikael Granlund,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,39.0,16.0
1,13:21,06:39,left,stoppage,173,1,REG,,,,,,9.0,3.0,goalie-stopped-after-sog,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,801,,,,,,4,5,4v5,8477335.0,8476881.0,8482667.0,8481537.0,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,Kyle Burroughs,Tomas Hertl,William Eklund,Nikita Okhotiuk,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
1,13:21,06:39,left,faceoff,176,1,REG,-69.0,-22.0,O,,,9.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,801,MTL,0.0,8481618.0,8476881.0,,4,5,5v4,8477335.0,8476881.0,8482667.0,8481537.0,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,Kyle Burroughs,Tomas Hertl,William Eklund,Nikita Okhotiuk,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,69.0,22.0
1,13:22,06:38,left,missed-shot,177,1,REG,-42.0,-2.0,O,wrist,8478406.0,9.0,3.0,wide-right,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,802,MTL,0.0,8483515.0,,,4,5,5v4,8477335.0,8476881.0,8482667.0,8481537.0,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,Kyle Burroughs,Tomas Hertl,William Eklund,Nikita Okhotiuk,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,42.0,2.0
1,14:23,05:37,left,blocked-shot,181,1,REG,-73.0,16.0,D,,,9.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,863,SJS,1.0,8483515.0,8479983.0,,4,5,4v5,8476988.0,8477846.0,8479983.0,8475798.0,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,Matt Benning,Ryan Carpenter,Mario Ferraro,Mikael Granlund,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-73.0,16.0
1,14:31,05:29,left,blocked-shot,182,1,REG,-58.0,5.0,D,,,9.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,871,SJS,1.0,8482111.0,8475798.0,,4,5,4v5,8476988.0,8477846.0,8479983.0,8475798.0,,8475848.0,8481618.0,8483515.0,8482111.0,8476871.0,Matt Benning,Ryan Carpenter,Mario Ferraro,Mikael Granlund,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Justin Barron,Tanner Pearson,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-58.0,5.0
1,15:11,04:49,left,stoppage,192,1,REG,,,,,,9.0,3.0,puck-in-crowd,tv-timeout,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,911,,,,,,5,5,5v5,8476988.0,8477407.0,8480188.0,8480884.0,8476881.0,8483515.0,8482087.0,8481540.0,8480184.0,8477989.0,Matt Benning,Anthony Duclair,Fabian Zetterlund,Calen Addison,Tomas Hertl,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Gustav Lindström,Christian Dvorak,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
1,15:11,04:49,left,faceoff,195,1,REG,-69.0,-22.0,D,,,9.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,911,SJS,1.0,8476881.0,8477989.0,,5,5,5v5,8476988.0,8477407.0,8480188.0,8480884.0,8476881.0,8483515.0,8482087.0,8481540.0,8480184.0,8477989.0,Matt Benning,Anthony Duclair,Fabian Zetterlund,Calen Addison,Tomas Hertl,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Gustav Lindström,Christian Dvorak,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-69.0,-22.0
1,15:31,04:29,left,blocked-shot,196,1,REG,-73.0,-10.0,D,,,9.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,931,SJS,1.0,8483515.0,8476988.0,,5,5,5v5,8476988.0,8477407.0,8480188.0,8480884.0,8476881.0,8483515.0,8482087.0,8481540.0,8480184.0,8477989.0,Matt Benning,Anthony Duclair,Fabian Zetterlund,Calen Addison,Tomas Hertl,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Gustav Lindström,Christian Dvorak,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-73.0,-10.0
1,15:48,04:12,left,missed-shot,200,1,REG,-57.0,19.0,O,wrist,8478406.0,9.0,3.0,high-and-wide-left,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,948,MTL,0.0,8480184.0,,,5,5,5v5,8480834.0,8477407.0,8480188.0,8479983.0,8476881.0,8476875.0,8483515.0,8481540.0,8480184.0,8477989.0,Ty Emberson,Anthony Duclair,Fabian Zetterlund,Mario Ferraro,Tomas Hertl,Mike Matheson,Juraj Slafkovsky,Cole Caufield,Gustav Lindström,Christian Dvorak,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,57.0,-19.0
1,16:14,03:46,left,hit,208,1,REG,-23.0,-29.0,N,,,9.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,974,MTL,0.0,8475848.0,8480834.0,,5,5,5v5,8480834.0,8481477.0,8479316.0,8479983.0,8474884.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Ty Emberson,Nico Sturm,Luke Kunin,Mario Ferraro,Mike Hoffman,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,23.0,29.0
1,16:23,03:37,left,delayed-penalty,210,1,REG,,,,,,9.0,3.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,983,MTL,0.0,,,,5,5,5v5,8477335.0,8481477.0,8479316.0,8474884.0,8481537.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Kyle Burroughs,Nico Sturm,Luke Kunin,Mike Hoffman,Nikita Okhotiuk,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
1,16:27,03:33,left,shot-on-goal,211,1,REG,63.0,-5.0,O,wrist,8480051.0,9.0,4.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,987,SJS,1.0,8479316.0,,,5,5,5v5,8477335.0,8481477.0,8479316.0,8474884.0,8481537.0,8476875.0,8475848.0,8480018.0,8481618.0,8482111.0,Kyle Burroughs,Nico Sturm,Luke Kunin,Mike Hoffman,Nikita Okhotiuk,Mike Matheson,Brendan Gallagher,Nick Suzuki,Alex Newhook,Justin Barron,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,63.0,-5.0
1,16:29,03:31,left,faceoff,217,1,REG,69.0,22.0,D,,,9.0,4.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,989,MTL,0.0,8478133.0,8476881.0,,5,4,4v5,8480188.0,8480884.0,8476881.0,8475798.0,8482667.0,8482087.0,8482111.0,8476871.0,8478133.0,,Fabian Zetterlund,Calen Addison,Tomas Hertl,Mikael Granlund,William Eklund,Kaiden Guhle,Justin Barron,Tanner Pearson,Jake Evans,,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-69.0,-22.0
1,16:29,03:31,left,penalty,213,1,REG,5.0,39.0,N,,,9.0,4.0,,,MIN,holding,2.0,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,989,MTL,0.0,8476875.0,8481477.0,,5,4,4v5,8480188.0,8480884.0,8476881.0,8475798.0,8482667.0,8482087.0,8482111.0,8476871.0,8478133.0,,Fabian Zetterlund,Calen Addison,Tomas Hertl,Mikael Granlund,William Eklund,Kaiden Guhle,Justin Barron,Tanner Pearson,Jake Evans,,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-5.0,-39.0
1,16:29,03:31,left,stoppage,212,1,REG,,,,,,9.0,4.0,goalie-stopped-after-sog,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,989,,,,,,5,4,5v4,8480188.0,8480884.0,8476881.0,8475798.0,8482667.0,8482087.0,8482111.0,8476871.0,8478133.0,,Fabian Zetterlund,Calen Addison,Tomas Hertl,Mikael Granlund,William Eklund,Kaiden Guhle,Justin Barron,Tanner Pearson,Jake Evans,,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,,
1,16:47,03:13,left,blocked-shot,218,1,REG,80.0,2.0,D,,,9.0,4.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1007,MTL,0.0,8480884.0,8482087.0,,5,4,4v5,8480188.0,8480884.0,8476881.0,8475798.0,8482667.0,8482087.0,8482111.0,8476871.0,8478133.0,,Fabian Zetterlund,Calen Addison,Tomas Hertl,Mikael Granlund,William Eklund,Kaiden Guhle,Justin Barron,Tanner Pearson,Jake Evans,,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-80.0,-2.0
1,17:03,02:57,left,shot-on-goal,219,1,REG,77.0,8.0,O,backhand,8480051.0,9.0,5.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1023,SJS,1.0,8476881.0,,,5,4,5v4,8480188.0,8480884.0,8476881.0,8475798.0,8482667.0,8482087.0,8482111.0,8476871.0,8478133.0,,Fabian Zetterlund,Calen Addison,Tomas Hertl,Mikael Granlund,William Eklund,Kaiden Guhle,Justin Barron,Tanner Pearson,Jake Evans,,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,77.0,8.0
1,17:06,02:54,left,shot-on-goal,220,1,REG,81.0,-3.0,O,wrist,8480051.0,9.0,6.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1026,SJS,1.0,8480188.0,,,5,4,5v4,8480188.0,8480884.0,8476881.0,8475798.0,8482667.0,8482087.0,8482111.0,8476871.0,8478133.0,,Fabian Zetterlund,Calen Addison,Tomas Hertl,Mikael Granlund,William Eklund,Kaiden Guhle,Justin Barron,Tanner Pearson,Jake Evans,,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,81.0,-3.0
1,17:07,02:53,left,shot-on-goal,221,1,REG,83.0,-4.0,O,wrist,8480051.0,9.0,7.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1027,SJS,1.0,8482667.0,,,5,4,5v4,8480188.0,8480884.0,8476881.0,8475798.0,8482667.0,8482087.0,8482111.0,8476871.0,8478133.0,,Fabian Zetterlund,Calen Addison,Tomas Hertl,Mikael Granlund,William Eklund,Kaiden Guhle,Justin Barron,Tanner Pearson,Jake Evans,,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,83.0,-4.0
1,17:16,02:44,left,blocked-shot,222,1,REG,62.0,12.0,D,,,9.0,7.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1036,MTL,0.0,8475798.0,8482111.0,,5,4,4v5,8480188.0,8480884.0,8476881.0,8475798.0,8482667.0,8482087.0,8482111.0,8476871.0,8478133.0,,Fabian Zetterlund,Calen Addison,Tomas Hertl,Mikael Granlund,William Eklund,Kaiden Guhle,Justin Barron,Tanner Pearson,Jake Evans,,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-62.0,-12.0
1,17:46,02:14,left,shot-on-goal,223,1,REG,72.0,21.0,O,slap,8480051.0,9.0,8.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1066,SJS,1.0,8480188.0,,,5,4,5v4,8480188.0,8480884.0,8476881.0,8475798.0,8482667.0,8482087.0,8482111.0,8476871.0,8478133.0,,Fabian Zetterlund,Calen Addison,Tomas Hertl,Mikael Granlund,William Eklund,Kaiden Guhle,Justin Barron,Tanner Pearson,Jake Evans,,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,72.0,21.0
1,17:51,02:09,left,blocked-shot,224,1,REG,82.0,-2.0,O,,,9.0,8.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1071,SJS,1.0,8480884.0,8476881.0,,5,4,5v4,8480188.0,8480884.0,8476881.0,8475798.0,8482667.0,8482087.0,8482111.0,8476871.0,8478133.0,,Fabian Zetterlund,Calen Addison,Tomas Hertl,Mikael Granlund,William Eklund,Kaiden Guhle,Justin Barron,Tanner Pearson,Jake Evans,,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,82.0,-2.0
1,18:00,02:00,left,missed-shot,225,1,REG,73.0,20.0,O,wrist,8480051.0,9.0,8.0,wide-left,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1080,SJS,1.0,8480188.0,,,5,4,5v4,8480188.0,8480884.0,8476881.0,8475798.0,8482667.0,8482087.0,8482111.0,8476871.0,8478133.0,,Fabian Zetterlund,Calen Addison,Tomas Hertl,Mikael Granlund,William Eklund,Kaiden Guhle,Justin Barron,Tanner Pearson,Jake Evans,,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,73.0,20.0
1,18:11,01:49,left,shot-on-goal,231,1,REG,56.0,10.0,O,wrist,8480051.0,9.0,9.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1091,SJS,1.0,8479316.0,,,5,4,5v4,8481477.0,8479439.0,8479316.0,8480821.0,8474884.0,8482087.0,8481593.0,8481058.0,8478133.0,,Nico Sturm,Jacob MacDonald,Luke Kunin,Filip Zadina,Mike Hoffman,Kaiden Guhle,Jayden Struble,Jesse Ylönen,Jake Evans,,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,56.0,10.0
1,18:27,01:33,left,shot-on-goal,234,1,REG,75.0,28.0,O,wrist,8480051.0,9.0,10.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1107,SJS,1.0,8480821.0,,,5,4,5v4,8481477.0,8479439.0,8479316.0,8480821.0,8474884.0,8482087.0,8477989.0,8481593.0,8481058.0,,Nico Sturm,Jacob MacDonald,Luke Kunin,Filip Zadina,Mike Hoffman,Kaiden Guhle,Christian Dvorak,Jayden Struble,Jesse Ylönen,,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,75.0,28.0
1,18:43,01:17,left,hit,242,1,REG,-6.0,-40.0,N,,,9.0,10.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1123,MTL,0.0,8477989.0,8480834.0,,5,5,5v5,8480834.0,8481477.0,8479983.0,8479379.0,8474884.0,8476981.0,8480184.0,8477989.0,8481593.0,8477497.0,Ty Emberson,Nico Sturm,Mario Ferraro,Givani Smith,Mike Hoffman,Josh Anderson,Gustav Lindström,Christian Dvorak,Jayden Struble,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,6.0,40.0
1,19:04,00:56,left,missed-shot,246,1,REG,36.0,-5.0,O,wrist,8480051.0,9.0,10.0,high-and-wide-left,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1144,SJS,1.0,8479983.0,,,5,5,5v5,8480834.0,8477407.0,8477846.0,8479983.0,8479379.0,8476981.0,8480184.0,8481593.0,8479543.0,8477497.0,Ty Emberson,Anthony Duclair,Ryan Carpenter,Mario Ferraro,Givani Smith,Josh Anderson,Gustav Lindström,Jayden Struble,Michael Pezzetta,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,36.0,-5.0
1,19:11,00:49,left,blocked-shot,247,1,REG,76.0,-6.0,D,,,9.0,10.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1151,MTL,0.0,8480834.0,8480184.0,,5,5,5v5,8480834.0,8477407.0,8477846.0,8479983.0,8479379.0,8476981.0,8480184.0,8481593.0,8479543.0,8477497.0,Ty Emberson,Anthony Duclair,Ryan Carpenter,Mario Ferraro,Givani Smith,Josh Anderson,Gustav Lindström,Jayden Struble,Michael Pezzetta,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,-76.0,6.0
1,19:13,00:47,left,shot-on-goal,248,1,REG,58.0,-21.0,O,wrist,8480051.0,9.0,11.0,,,,,,0.0,0.0,2023020300,20232024,2023-11-24,2,SAP Center at San Jose,1153,SJS,1.0,8477407.0,,,5,5,5v5,8480834.0,8477407.0,8477846.0,8479983.0,8479379.0,8476981.0,8480184.0,8481593.0,8479543.0,8477497.0,Ty Emberson,Anthony Duclair,Ryan Carpenter,Mario Ferraro,Givani Smith,Josh Anderson,Gustav Lindström,Jayden Struble,Michael Pezzetta,Sean Monahan,8478406.0,8480051.0,Mackenzie Blackwood,Cayden Primeau,58.0,-21.0
