period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,periodDescriptor_number,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,awayScore,homeScore,typeCode,descKey,duration,secondaryReason,gameId,seasonId,gameDate,gameType,venue,elapsedTime,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName,normalized_xCoord,normalized_yCoord
1,06:50,13:10,right,penalty,114,1,REG,-81.0,-37.0,D,,,3.0,2.0,,1.0,0.0,MIN,boarding,2.0,,2023020103,20232024,2023-10-26,2,Centre Bell,410,CBJ,0.0,8482705.0,8481618.0,,4,4,4v4,8476875.0,8476981.0,8482111.0,8477497.0,,8478460.0,8484166.0,8476346.0,8476923.0,,Mike Matheson,Josh Anderson,Justin Barron,Sean Monahan,,Zach Werenski,Adam Fantilli,Johnny Gaudreau,Damon Severson,,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-81.0,-37.0
1,06:50,13:10,right,stoppage,116,1,REG,,,,,,3.0,2.0,tv-timeout,1.0,0.0,,,,tv-timeout,2023020103,20232024,2023-10-26,2,Centre Bell,410,,,,,,4,4,4v4,8476875.0,8476981.0,8482111.0,8477497.0,,8478460.0,8484166.0,8476346.0,8476923.0,,Mike Matheson,Josh Anderson,Justin Barron,Sean Monahan,,Zach Werenski,Adam Fantilli,Johnny Gaudreau,Damon Severson,,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,,
1,06:50,13:10,right,faceoff,119,1,REG,-20.0,-22.0,N,,,3.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,410,MTL,1.0,8477497.0,8484166.0,,4,4,4v4,8476875.0,8476981.0,8482111.0,8477497.0,,8478460.0,8484166.0,8476346.0,8476923.0,,Mike Matheson,Josh Anderson,Justin Barron,Sean Monahan,,Zach Werenski,Adam Fantilli,Johnny Gaudreau,Damon Severson,,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,20.0,22.0
1,06:55,13:05,right,takeaway,120,1,REG,30.0,-7.0,D,,,3.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,415,MTL,1.0,8477497.0,,,4,4,4v4,8476875.0,8476981.0,8482111.0,8477497.0,,8478460.0,8484166.0,8476346.0,8476923.0,,Mike Matheson,Josh Anderson,Justin Barron,Sean Monahan,,Zach Werenski,Adam Fantilli,Johnny Gaudreau,Damon Severson,,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-30.0,7.0
1,07:01,12:59,right,hit,121,1,REG,-67.0,41.0,O,,,3.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,421,MTL,1.0,8476981.0,8484166.0,,4,4,4v4,8476875.0,8476981.0,8482111.0,8477497.0,,8478460.0,8484166.0,8476346.0,8476923.0,,Mike Matheson,Josh Anderson,Justin Barron,Sean Monahan,,Zach Werenski,Adam Fantilli,Johnny Gaudreau,Damon Severson,,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,67.0,-41.0
1,07:34,12:26,right,blocked-shot,122,1,REG,-79.0,7.0,D,,,3.0,2.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,454,CBJ,0.0,8476875.0,8484166.0,,4,4,4v4,8476875.0,8476981.0,8482111.0,8477497.0,,8478460.0,8484166.0,8476346.0,8476923.0,,Mike Matheson,Josh Anderson,Justin Barron,Sean Monahan,,Zach Werenski,Adam Fantilli,Johnny Gaudreau,Damon Severson,,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-79.0,7.0
1,07:43,12:17,right,shot-on-goal,123,1,REG,-74.0,18.0,O,snap,8478007.0,3.0,3.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,463,MTL,1.0,8482111.0,,,4,4,4v4,8476875.0,8476981.0,8482111.0,8477497.0,,8478460.0,8484166.0,8476346.0,8476923.0,,Mike Matheson,Josh Anderson,Justin Barron,Sean Monahan,,Zach Werenski,Adam Fantilli,Johnny Gaudreau,Damon Severson,,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,74.0,-18.0
1,07:44,12:16,right,shot-on-goal,124,1,REG,-81.0,5.0,O,wrist,8478007.0,3.0,4.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,464,MTL,1.0,8477497.0,,,4,4,4v4,8476875.0,8476981.0,8482111.0,8477497.0,,8478460.0,8484166.0,8476346.0,8476923.0,,Mike Matheson,Josh Anderson,Justin Barron,Sean Monahan,,Zach Werenski,Adam Fantilli,Johnny Gaudreau,Damon Severson,,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,81.0,-5.0
1,08:04,11:56,right,shot-on-goal,133,1,REG,-55.0,9.0,O,wrist,8478007.0,3.0,5.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,484,MTL,1.0,8480018.0,,,4,4,4v4,8480018.0,8481540.0,8480184.0,8480887.0,,8478500.0,8480074.0,8483460.0,8478458.0,,Nick Suzuki,Cole Caufield,Gustav Lindström,Jordan Harris,,Ivan Provorov,Alexandre Texier,David Jiricek,Jack Roslovic,,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,55.0,-9.0
1,08:50,11:10,right,giveaway,137,1,REG,-58.0,-20.0,O,,,3.0,5.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,530,MTL,1.0,8480018.0,,,5,5,5v5,8480018.0,8481540.0,8480184.0,8480887.0,8476871.0,8482705.0,8478500.0,8479941.0,8480074.0,8483460.0,Nick Suzuki,Cole Caufield,Gustav Lindström,Jordan Harris,Tanner Pearson,Cole Sillinger,Ivan Provorov,Justin Danforth,Alexandre Texier,David Jiricek,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,58.0,20.0
1,09:27,10:33,right,hit,146,1,REG,-87.0,-34.0,O,,,3.0,5.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,567,MTL,1.0,8475848.0,8480893.0,,5,5,5v5,8476875.0,8475848.0,8481618.0,8483515.0,8480192.0,8482705.0,8479941.0,8479402.0,8475790.0,8480893.0,Mike Matheson,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Johnathan Kovacevic,Cole Sillinger,Justin Danforth,Jake Bean,Erik Gudbranson,Kirill Marchenko,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,87.0,34.0
1,09:35,10:25,right,blocked-shot,147,1,REG,-45.0,-2.0,D,,,3.0,5.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,575,CBJ,0.0,8480192.0,8479941.0,,5,5,5v5,8476875.0,8475848.0,8481618.0,8483515.0,8480192.0,8482705.0,8479941.0,8479402.0,8475790.0,8480893.0,Mike Matheson,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Johnathan Kovacevic,Cole Sillinger,Justin Danforth,Jake Bean,Erik Gudbranson,Kirill Marchenko,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-45.0,-2.0
1,09:40,10:20,right,blocked-shot,148,1,REG,-74.0,1.0,D,,,3.0,5.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,580,CBJ,0.0,8475848.0,8475790.0,,5,5,5v5,8476875.0,8475848.0,8481618.0,8483515.0,8480192.0,8482705.0,8479941.0,8479402.0,8475790.0,8480893.0,Mike Matheson,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Johnathan Kovacevic,Cole Sillinger,Justin Danforth,Jake Bean,Erik Gudbranson,Kirill Marchenko,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-74.0,1.0
1,09:49,10:11,right,shot-on-goal,149,1,REG,-63.0,-19.0,O,wrist,8478007.0,3.0,6.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,589,MTL,1.0,8476875.0,,,5,5,5v5,8476875.0,8475848.0,8481618.0,8483515.0,8480192.0,8482705.0,8479941.0,8479402.0,8475790.0,8480893.0,Mike Matheson,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Johnathan Kovacevic,Cole Sillinger,Justin Danforth,Jake Bean,Erik Gudbranson,Kirill Marchenko,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,63.0,19.0
1,09:51,10:09,right,stoppage,150,1,REG,,,,,,3.0,6.0,goalie-stopped-after-sog,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,591,,,,,,5,5,5v5,8482111.0,8480887.0,8479543.0,8481058.0,8478133.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Justin Barron,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,,
1,09:51,10:09,right,faceoff,153,1,REG,-69.0,-22.0,D,,,3.0,6.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,591,CBJ,0.0,8476432.0,8479543.0,,5,5,5v5,8482111.0,8480887.0,8479543.0,8481058.0,8478133.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Justin Barron,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-69.0,-22.0
1,10:11,09:49,right,shot-on-goal,154,1,REG,-2.0,-17.0,N,wrist,8478470.0,4.0,6.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,611,CBJ,0.0,8476346.0,,,5,5,5v5,8482111.0,8480887.0,8479543.0,8481058.0,8478133.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Justin Barron,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-2.0,-17.0
1,10:14,09:46,right,faceoff,158,1,REG,69.0,-22.0,O,,,4.0,6.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,614,CBJ,0.0,8476432.0,8477497.0,,5,5,5v5,8475848.0,8480192.0,8480887.0,8476871.0,8477497.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Brendan Gallagher,Johnathan Kovacevic,Jordan Harris,Tanner Pearson,Sean Monahan,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,69.0,-22.0
1,10:14,09:46,right,stoppage,155,1,REG,,,,,,4.0,6.0,goalie-stopped-after-sog,1.0,0.0,,,,tv-timeout,2023020103,20232024,2023-10-26,2,Centre Bell,614,,,,,,5,5,5v5,8475848.0,8480192.0,8480887.0,8476871.0,8477497.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Brendan Gallagher,Johnathan Kovacevic,Jordan Harris,Tanner Pearson,Sean Monahan,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,,
1,10:15,09:45,right,blocked-shot,159,1,REG,52.0,-19.0,D,,,4.0,6.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,615,MTL,1.0,8478460.0,8476871.0,,5,5,5v5,8475848.0,8480192.0,8480887.0,8476871.0,8477497.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Brendan Gallagher,Johnathan Kovacevic,Jordan Harris,Tanner Pearson,Sean Monahan,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-52.0,19.0
1,10:18,09:42,right,shot-on-goal,160,1,REG,80.0,-7.0,O,snap,8478470.0,5.0,6.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,618,CBJ,0.0,8478458.0,,,5,5,5v5,8475848.0,8480192.0,8480887.0,8476871.0,8477497.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Brendan Gallagher,Johnathan Kovacevic,Jordan Harris,Tanner Pearson,Sean Monahan,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,80.0,-7.0
1,10:38,09:22,right,shot-on-goal,161,1,REG,-64.0,-31.0,O,backhand,8478007.0,5.0,7.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,638,MTL,1.0,8476871.0,,,5,5,5v5,8475848.0,8480192.0,8480887.0,8476871.0,8477497.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Brendan Gallagher,Johnathan Kovacevic,Jordan Harris,Tanner Pearson,Sean Monahan,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,64.0,31.0
1,10:46,09:14,right,stoppage,162,1,REG,,,,,,5.0,7.0,icing,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,646,,,,,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,,
1,10:46,09:14,right,faceoff,164,1,REG,-69.0,22.0,D,,,5.0,7.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,646,CBJ,0.0,8476432.0,8481540.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-69.0,22.0
1,10:58,09:02,right,missed-shot,169,1,REG,-77.0,-22.0,O,backhand,8478007.0,5.0,7.0,wide-right,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,658,MTL,1.0,8481540.0,,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8476374.0,8478500.0,8479941.0,8479671.0,8483460.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Sean Kuraly,Ivan Provorov,Justin Danforth,Mathieu Olivier,David Jiricek,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,77.0,22.0
1,11:13,08:47,right,hit,170,1,REG,14.0,40.0,N,,,5.0,7.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,673,CBJ,0.0,8479671.0,8482111.0,,5,5,5v5,8476875.0,8480018.0,8481540.0,8481093.0,8482111.0,8476374.0,8478500.0,8479941.0,8479671.0,8483460.0,Mike Matheson,Nick Suzuki,Cole Caufield,Rafael Harvey-Pinard,Justin Barron,Sean Kuraly,Ivan Provorov,Justin Danforth,Mathieu Olivier,David Jiricek,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,14.0,40.0
1,11:40,08:20,right,delayed-penalty,177,1,REG,,,,,,5.0,7.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,700,CBJ,0.0,,,,5,5,5v5,8476875.0,8481618.0,8476981.0,8483515.0,8480887.0,8478500.0,8484166.0,8480074.0,8480205.0,8483460.0,Mike Matheson,Alex Newhook,Josh Anderson,Juraj Slafkovsky,Jordan Harris,Ivan Provorov,Adam Fantilli,Alexandre Texier,Emil Bemstrom,David Jiricek,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,,
1,11:46,08:14,right,faceoff,184,1,REG,-69.0,-22.0,D,,,5.0,7.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,706,CBJ,0.0,8476374.0,8477497.0,,5,4,4v5,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8476374.0,8478500.0,8480074.0,8475790.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Sean Kuraly,Ivan Provorov,Alexandre Texier,Erik Gudbranson,,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-69.0,-22.0
1,11:46,08:14,right,penalty,178,1,REG,-35.0,-26.0,D,,,5.0,7.0,,1.0,0.0,MIN,holding,2.0,,2023020103,20232024,2023-10-26,2,Centre Bell,706,CBJ,0.0,8483460.0,8481618.0,,5,4,4v5,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8476374.0,8478500.0,8480074.0,8475790.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Sean Kuraly,Ivan Provorov,Alexandre Texier,Erik Gudbranson,,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-35.0,-26.0
1,12:33,07:27,right,blocked-shot,185,1,REG,-45.0,9.0,O,,,5.0,7.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,753,MTL,1.0,8476875.0,8477497.0,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8476374.0,8478500.0,8480074.0,8475790.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Sean Kuraly,Ivan Provorov,Alexandre Texier,Erik Gudbranson,,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,45.0,-9.0
1,12:59,07:01,right,shot-on-goal,186,1,REG,-62.0,-23.0,O,slap,8478007.0,5.0,8.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,779,MTL,1.0,8481540.0,,,5,4,5v4,8476875.0,8480018.0,8476981.0,8481540.0,8477497.0,8476374.0,8478500.0,8480074.0,8475790.0,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,Sean Monahan,Sean Kuraly,Ivan Provorov,Alexandre Texier,Erik Gudbranson,,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,62.0,23.0
1,13:41,06:19,right,missed-shot,197,1,REG,-48.0,13.0,O,wrist,8478007.0,5.0,8.0,wide-left,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,821,MTL,1.0,8475848.0,,,5,4,5v4,8475848.0,8481618.0,8483515.0,8480192.0,8482964.0,8476374.0,8478460.0,8480074.0,8476923.0,,Brendan Gallagher,Alex Newhook,Juraj Slafkovsky,Johnathan Kovacevic,Arber Xhekaj,Sean Kuraly,Zach Werenski,Alexandre Texier,Damon Severson,,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,48.0,-13.0
1,14:05,05:55,right,hit,207,1,REG,-83.0,39.0,O,,,5.0,8.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,845,MTL,1.0,8479543.0,8479402.0,,5,5,5v5,8480192.0,8479543.0,8481058.0,8478133.0,8482964.0,8476346.0,8479402.0,8476432.0,8475790.0,8478458.0,Johnathan Kovacevic,Michael Pezzetta,Jesse Ylönen,Jake Evans,Arber Xhekaj,Johnny Gaudreau,Jake Bean,Boone Jenner,Erik Gudbranson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,83.0,-39.0
1,14:21,05:39,right,blocked-shot,208,1,REG,72.0,25.0,D,,,5.0,8.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,861,MTL,1.0,8476346.0,8480192.0,,5,5,5v5,8480192.0,8479543.0,8481058.0,8478133.0,8482964.0,8476346.0,8479402.0,8476432.0,8475790.0,8478458.0,Johnathan Kovacevic,Michael Pezzetta,Jesse Ylönen,Jake Evans,Arber Xhekaj,Johnny Gaudreau,Jake Bean,Boone Jenner,Erik Gudbranson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-72.0,-25.0
1,14:35,05:25,right,hit,210,1,REG,84.0,38.0,D,,,5.0,8.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,875,MTL,1.0,8479543.0,8476346.0,,5,5,5v5,8480192.0,8480887.0,8479543.0,8481058.0,8478133.0,8476346.0,8479402.0,8476432.0,8475790.0,8478458.0,Johnathan Kovacevic,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,Johnny Gaudreau,Jake Bean,Boone Jenner,Erik Gudbranson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-84.0,-38.0
1,14:41,05:19,right,missed-shot,213,1,REG,62.0,9.0,O,wrist,8478470.0,5.0,8.0,wide-left,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,881,CBJ,0.0,8476346.0,,,5,5,5v5,8480192.0,8480887.0,8479543.0,8481058.0,8478133.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Johnathan Kovacevic,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,62.0,9.0
1,14:54,05:06,right,shot-on-goal,214,1,REG,49.0,10.0,O,wrist,8478470.0,6.0,8.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,894,CBJ,0.0,8478458.0,,,5,5,5v5,8480192.0,8480887.0,8479543.0,8481058.0,8478133.0,8478460.0,8476346.0,8476432.0,8476923.0,8478458.0,Johnathan Kovacevic,Jordan Harris,Michael Pezzetta,Jesse Ylönen,Jake Evans,Zach Werenski,Johnny Gaudreau,Boone Jenner,Damon Severson,Jack Roslovic,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,49.0,10.0
1,14:56,05:04,right,faceoff,218,1,REG,69.0,-22.0,O,,,6.0,8.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,896,CBJ,0.0,8484166.0,8477497.0,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8478460.0,8484166.0,8480074.0,8480205.0,8476923.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Zach Werenski,Adam Fantilli,Alexandre Texier,Emil Bemstrom,Damon Severson,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,69.0,-22.0
1,14:56,05:04,right,stoppage,215,1,REG,,,,,,6.0,8.0,puck-in-netting,1.0,0.0,,,,tv-timeout,2023020103,20232024,2023-10-26,2,Centre Bell,896,,,,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8478460.0,8484166.0,8480074.0,8480205.0,8476923.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Zach Werenski,Adam Fantilli,Alexandre Texier,Emil Bemstrom,Damon Severson,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,,
1,15:05,04:55,right,giveaway,219,1,REG,-33.0,-40.0,D,,,6.0,8.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,905,CBJ,0.0,8478460.0,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8478460.0,8484166.0,8480074.0,8480205.0,8476923.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Zach Werenski,Adam Fantilli,Alexandre Texier,Emil Bemstrom,Damon Severson,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-33.0,-40.0
1,15:21,04:39,right,hit,220,1,REG,-54.0,-40.0,O,,,6.0,8.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,921,MTL,1.0,8476871.0,8480205.0,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8478460.0,8484166.0,8480074.0,8480205.0,8476923.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Zach Werenski,Adam Fantilli,Alexandre Texier,Emil Bemstrom,Damon Severson,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,54.0,40.0
1,15:36,04:24,right,delayed-penalty,221,1,REG,,,,,,6.0,8.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,936,MTL,1.0,,,,5,5,5v5,8476875.0,8475848.0,8482111.0,8476871.0,8477497.0,8478460.0,8484166.0,8480074.0,8480205.0,8476923.0,Mike Matheson,Brendan Gallagher,Justin Barron,Tanner Pearson,Sean Monahan,Zach Werenski,Adam Fantilli,Alexandre Texier,Emil Bemstrom,Damon Severson,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,,
1,15:38,04:22,right,penalty,222,1,REG,41.0,29.0,D,,,6.0,8.0,,1.0,0.0,MIN,tripping,2.0,,2023020103,20232024,2023-10-26,2,Centre Bell,938,MTL,1.0,8482111.0,8484166.0,,4,5,4v5,8480192.0,8480887.0,8481058.0,8478133.0,,8478460.0,8484166.0,8476346.0,8479941.0,8476432.0,Johnathan Kovacevic,Jordan Harris,Jesse Ylönen,Jake Evans,,Zach Werenski,Adam Fantilli,Johnny Gaudreau,Justin Danforth,Boone Jenner,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-41.0,-29.0
1,15:38,04:22,right,faceoff,226,1,REG,69.0,22.0,O,,,6.0,8.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,938,CBJ,0.0,8476432.0,8478133.0,,4,5,5v4,8480192.0,8480887.0,8481058.0,8478133.0,,8478460.0,8484166.0,8476346.0,8479941.0,8476432.0,Johnathan Kovacevic,Jordan Harris,Jesse Ylönen,Jake Evans,,Zach Werenski,Adam Fantilli,Johnny Gaudreau,Justin Danforth,Boone Jenner,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,69.0,22.0
1,15:51,04:09,right,blocked-shot,227,1,REG,76.0,17.0,D,,,6.0,8.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,951,MTL,1.0,8476432.0,8480887.0,,4,5,4v5,8480192.0,8480887.0,8481058.0,8478133.0,,8478460.0,8484166.0,8476346.0,8479941.0,8476432.0,Johnathan Kovacevic,Jordan Harris,Jesse Ylönen,Jake Evans,,Zach Werenski,Adam Fantilli,Johnny Gaudreau,Justin Danforth,Boone Jenner,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-76.0,-17.0
1,16:24,03:36,right,giveaway,228,1,REG,32.0,-38.0,D,,,6.0,8.0,,1.0,0.0,,,,,2023020103,20232024,2023-10-26,2,Centre Bell,984,MTL,1.0,8480887.0,,,4,5,4v5,8480192.0,8480887.0,8481058.0,8478133.0,,8478460.0,8484166.0,8476346.0,8479941.0,8476432.0,Johnathan Kovacevic,Jordan Harris,Jesse Ylönen,Jake Evans,,Zach Werenski,Adam Fantilli,Johnny Gaudreau,Justin Danforth,Boone Jenner,8478470.0,8478007.0,Sam Montembeault,Elvis Merzlikins,-32.0,38.0
